UnixTimeStamp,TimeStamp,X,Y,Z
1215700940560,2008-07-10 14:42:20,05.07,02.36,03.60
1215700941561,2008-07-10 14:42:21,04.41,02.68,03.84
1215700942591,2008-07-10 14:42:22,04.45,02.39,03.00
1215700943592,2008-07-10 14:42:23,04.07,02.64,03.26
1215700944592,2008-07-10 14:42:24,04.88,03.93,03.56
1215700945608,2008-07-10 14:42:25,04.23,02.80,03.66
1215700946655,2008-07-10 14:42:26,05.30,02.25,03.57
1215700947686,2008-07-10 14:42:27,04.58,03.49,03.47
1215700948686,2008-07-10 14:42:28,06.00,03.35,03.21
1215700949714,2008-07-10 14:42:29,04.82,03.67,03.60
1215700950780,2008-07-10 14:42:30,06.07,02.90,03.66
1215700951780,2008-07-10 14:42:31,04.82,03.24,03.56
1215700952780,2008-07-10 14:42:32,05.02,03.09,03.65
1215700953780,2008-07-10 14:42:33,04.57,03.11,03.41
1215700954796,2008-07-10 14:42:34,05.25,02.50,03.70
1215700955811,2008-07-10 14:42:35,03.77,02.48,04.02
1215700956812,2008-07-10 14:42:36,06.44,03.36,03.71
1215700957812,2008-07-10 14:42:37,04.55,03.38,03.45
1215700958842,2008-07-10 14:42:38,05.28,02.93,03.72
1215700959858,2008-07-10 14:42:39,05.73,02.28,03.73
1215700960873,2008-07-10 14:42:40,04.33,02.39,02.96
1215700961889,2008-07-10 14:42:41,05.67,03.00,03.19
1215700962907,2008-07-10 14:42:42,03.84,02.86,02.55
1215700963920,2008-07-10 14:42:43,05.07,02.00,03.31
1215700964940,2008-07-10 14:42:44,05.65,02.51,02.81
1215700965962,2008-07-10 14:42:45,05.73,02.60,03.38
1215700966968,2008-07-10 14:42:46,05.25,02.86,03.05
1215700967998,2008-07-10 14:42:47,03.07,03.09,03.28
1215700968998,2008-07-10 14:42:48,03.95,02.44,03.37
1215700969999,2008-07-10 14:42:49,05.61,03.09,04.07
1215700970999,2008-07-10 14:42:50,04.90,03.24,03.31
1215700972014,2008-07-10 14:42:52,05.37,02.88,03.49
1215700973014,2008-07-10 14:42:53,05.98,02.73,03.57
1215700974031,2008-07-10 14:42:54,06.88,02.50,03.40
1215700975046,2008-07-10 14:42:55,06.02,03.07,03.88
1215700976061,2008-07-10 14:42:56,03.81,02.65,03.40
1215700977061,2008-07-10 14:42:57,04.81,02.36,02.86
1215700978077,2008-07-10 14:42:58,04.53,02.78,03.85
1215700979077,2008-07-10 14:42:59,05.39,02.77,03.09
1215700980092,2008-07-10 14:43:00,04.76,04.32,03.02
1215700981093,2008-07-10 14:43:01,05.10,02.45,03.98
1215700982093,2008-07-10 14:43:02,04.81,03.02,03.07
1215700983109,2008-07-10 14:43:03,05.65,03.33,04.60
1215700984123,2008-07-10 14:43:04,05.36,02.55,03.11
1215700985234,2008-07-10 14:43:05,05.07,02.98,03.61
1215700986234,2008-07-10 14:43:06,04.18,02.18,04.00
1215700987264,2008-07-10 14:43:07,05.64,03.11,03.36
1215700988265,2008-07-10 14:43:08,05.25,02.66,04.18
1215700989265,2008-07-10 14:43:09,05.17,02.83,03.69
1215700990280,2008-07-10 14:43:10,04.20,02.70,03.16
1215700991296,2008-07-10 14:43:11,04.14,03.47,03.65
1215700992296,2008-07-10 14:43:12,04.50,03.17,03.83
1215700993296,2008-07-10 14:43:13,04.16,02.73,03.30
1215700994312,2008-07-10 14:43:14,04.68,03.02,03.88
1215700995328,2008-07-10 14:43:15,04.58,02.72,03.12
1215700996328,2008-07-10 14:43:16,05.32,02.84,03.34
1215700997328,2008-07-10 14:43:17,04.60,01.98,03.65
1215700998328,2008-07-10 14:43:18,05.95,03.10,03.57
1215700999329,2008-07-10 14:43:19,04.62,03.52,03.79
1215701000343,2008-07-10 14:43:20,04.51,02.98,03.14
1215701001343,2008-07-10 14:43:21,05.05,02.89,04.18
1215701002343,2008-07-10 14:43:22,05.34,02.90,03.27
1215701003343,2008-07-10 14:43:23,04.59,02.10,04.34
1215701004359,2008-07-10 14:43:24,04.65,03.72,04.07
1215701005374,2008-07-10 14:43:25,05.33,03.00,02.88
1215701006390,2008-07-10 14:43:26,05.00,03.13,02.69
1215701007406,2008-07-10 14:43:27,04.20,02.55,02.82
1215701008406,2008-07-10 14:43:28,04.02,02.80,03.36
1215701009406,2008-07-10 14:43:29,05.67,01.91,03.26
1215701010406,2008-07-10 14:43:30,04.14,02.19,03.24
1215701011438,2008-07-10 14:43:31,04.57,02.43,03.64
1215701012438,2008-07-10 14:43:32,04.44,02.63,02.79
1215701013453,2008-07-10 14:43:33,04.93,02.39,03.48
1215701014469,2008-07-10 14:43:34,05.00,03.13,03.84
1215701015485,2008-07-10 14:43:35,03.93,03.11,03.04
1215701016499,2008-07-10 14:43:36,05.33,02.93,02.49
1215701017516,2008-07-10 14:43:37,04.77,02.95,02.86
1215701018516,2008-07-10 14:43:38,04.89,03.70,03.09
1215701019531,2008-07-10 14:43:39,05.05,02.49,03.51
1215701020531,2008-07-10 14:43:40,04.93,02.65,03.33
1215701021531,2008-07-10 14:43:41,05.42,03.12,03.49
1215701022546,2008-07-10 14:43:42,05.07,03.20,03.25
1215701023546,2008-07-10 14:43:43,05.00,03.02,03.25
1215701024562,2008-07-10 14:43:44,04.58,02.81,03.95
1215701025579,2008-07-10 14:43:45,05.22,03.40,03.64
1215701026594,2008-07-10 14:43:46,04.70,02.81,03.53
1215701027594,2008-07-10 14:43:47,05.51,03.11,04.16
1215701028610,2008-07-10 14:43:48,06.56,02.70,03.44
1215701029610,2008-07-10 14:43:49,05.53,04.29,03.98
1215701030657,2008-07-10 14:43:50,05.30,04.86,03.37
1215701031735,2008-07-10 14:43:51,03.63,02.93,03.46
1215701032739,2008-07-10 14:43:52,05.30,03.13,03.28
1215701033749,2008-07-10 14:43:53,05.25,03.70,03.55
1215701034750,2008-07-10 14:43:54,05.64,03.14,03.90
1215701035765,2008-07-10 14:43:55,04.95,02.59,03.43
1215701036782,2008-07-10 14:43:56,04.98,03.02,03.61
1215701037938,2008-07-10 14:43:57,04.14,03.23,03.30
1215701038938,2008-07-10 14:43:58,04.69,02.81,03.23
1215701039954,2008-07-10 14:43:59,06.71,02.88,04.22
1215701040954,2008-07-10 14:44:00,05.20,02.93,03.16
1215701041954,2008-07-10 14:44:01,04.86,02.28,03.60
1215701042955,2008-07-10 14:44:02,05.05,02.47,03.02
1215701043978,2008-07-10 14:44:03,04.95,02.30,03.34
1215701044985,2008-07-10 14:44:04,05.26,03.93,02.98
1215701045985,2008-07-10 14:44:05,05.00,03.23,04.00
1215701047000,2008-07-10 14:44:07,04.64,02.93,03.05
1215701048000,2008-07-10 14:44:08,04.76,03.60,03.47
1215701049016,2008-07-10 14:44:09,05.44,02.67,03.16
1215701050017,2008-07-10 14:44:10,04.64,02.51,03.09
1215701051032,2008-07-10 14:44:11,04.57,02.86,03.33
1215701052032,2008-07-10 14:44:12,06.30,03.80,03.00
1215701053032,2008-07-10 14:44:13,04.73,02.82,03.39
1215701054032,2008-07-10 14:44:14,05.19,02.71,03.14
1215701055033,2008-07-10 14:44:15,03.80,02.30,03.14
1215701056047,2008-07-10 14:44:16,05.32,03.88,03.39
1215701057066,2008-07-10 14:44:17,04.49,03.02,02.93
1215701058079,2008-07-10 14:44:18,04.84,03.09,03.53
1215701059080,2008-07-10 14:44:19,05.14,02.03,03.57
1215701060094,2008-07-10 14:44:20,03.98,02.54,03.39
1215701061095,2008-07-10 14:44:21,05.83,03.41,03.02
1215701062110,2008-07-10 14:44:22,04.58,02.79,03.40
1215701063111,2008-07-10 14:44:23,06.30,02.95,03.60
1215701064172,2008-07-10 14:44:24,04.77,02.74,03.49
1215701065181,2008-07-10 14:44:25,06.58,02.91,03.65
1215701066189,2008-07-10 14:44:26,04.29,02.86,03.83
1215701067205,2008-07-10 14:44:27,04.59,02.90,04.10
1215701068205,2008-07-10 14:44:28,05.19,02.85,03.19
1215701069219,2008-07-10 14:44:29,05.93,02.28,03.19
1215701070241,2008-07-10 14:44:30,05.98,03.00,03.59
1215701071250,2008-07-10 14:44:31,04.27,02.69,03.49
1215701072267,2008-07-10 14:44:32,06.52,03.11,04.07
1215701073267,2008-07-10 14:44:33,04.95,02.72,03.67
1215701074267,2008-07-10 14:44:34,05.25,03.14,03.52
1215701075268,2008-07-10 14:44:35,04.09,02.79,03.95
1215701076283,2008-07-10 14:44:36,04.61,03.05,03.84
1215701077298,2008-07-10 14:44:37,05.02,02.93,03.66
1215701078298,2008-07-10 14:44:38,06.12,03.77,03.60
1215701079298,2008-07-10 14:44:39,04.40,02.30,03.40
1215701080314,2008-07-10 14:44:40,04.40,02.84,03.40
1215701081323,2008-07-10 14:44:41,05.66,03.00,03.68
1215701082330,2008-07-10 14:44:42,04.48,03.76,03.20
1215701083330,2008-07-10 14:44:43,05.51,03.12,04.20
1215701084345,2008-07-10 14:44:44,05.93,04.12,04.32
1215701085345,2008-07-10 14:44:45,05.36,03.24,03.02
1215701086345,2008-07-10 14:44:46,05.60,03.20,03.28
1215701087361,2008-07-10 14:44:47,05.05,02.41,03.14
1215701088361,2008-07-10 14:44:48,04.47,03.37,02.86
1215701089376,2008-07-10 14:44:49,03.73,02.62,02.67
1215701090376,2008-07-10 14:44:50,04.28,02.72,03.16
1215701091378,2008-07-10 14:44:51,04.28,02.79,03.40
1215701092392,2008-07-10 14:44:52,05.07,02.20,03.38
1215701093409,2008-07-10 14:44:53,04.72,02.91,03.33
1215701094424,2008-07-10 14:44:54,03.98,02.42,02.58
1215701095439,2008-07-10 14:44:55,03.98,02.80,02.86
1215701096470,2008-07-10 14:44:56,03.86,03.02,02.55
1215701097486,2008-07-10 14:44:57,03.14,02.67,02.70
1215701098502,2008-07-10 14:44:58,03.58,02.62,02.40
1215701099527,2008-07-10 14:44:59,02.70,02.36,02.73
1215701100534,2008-07-10 14:45:00,03.30,02.43,03.00
1215701101564,2008-07-10 14:45:01,03.49,02.62,02.53
1215701102565,2008-07-10 14:45:02,02.77,03.05,02.47
1215701103578,2008-07-10 14:45:03,03.00,02.41,02.66
1215701104580,2008-07-10 14:45:04,03.67,02.90,02.14
1215701105580,2008-07-10 14:45:05,02.96,02.29,03.22
1215701106580,2008-07-10 14:45:06,04.54,02.63,02.95
1215701107598,2008-07-10 14:45:07,04.02,02.96,03.09
1215701108611,2008-07-10 14:45:08,05.42,02.31,03.07
1215701109627,2008-07-10 14:45:09,05.74,02.95,03.09
1215701110642,2008-07-10 14:45:10,04.16,02.63,02.63
1215701111642,2008-07-10 14:45:11,03.10,02.98,02.43
1215701112706,2008-07-10 14:45:12,01.98,02.37,01.93
1215701113737,2008-07-10 14:45:13,02.54,01.61,01.85
1215701114737,2008-07-10 14:45:14,02.82,01.78,01.76
1215701115752,2008-07-10 14:45:15,02.12,01.86,01.49
1215701116768,2008-07-10 14:45:16,01.55,02.11,01.32
1215701117784,2008-07-10 14:45:17,01.51,01.84,01.20
1215701118814,2008-07-10 14:45:18,01.70,01.48,01.25
1215701119814,2008-07-10 14:45:19,01.74,02.14,01.21
1215701120815,2008-07-10 14:45:20,02.45,02.78,01.83
1215701121845,2008-07-10 14:45:21,02.21,01.76,02.26
1215701122860,2008-07-10 14:45:22,05.93,03.44,03.63
1215701123862,2008-07-10 14:45:23,03.68,02.68,01.66
1215701124862,2008-07-10 14:45:24,01.48,01.91,01.23
1215701125862,2008-07-10 14:45:25,03.32,03.71,03.02
1215701126877,2008-07-10 14:45:26,01.48,01.43,00.93
1215701127901,2008-07-10 14:45:27,01.13,01.62,01.29
1215701128924,2008-07-10 14:45:28,01.04,01.44,01.02
1215701129924,2008-07-10 14:45:29,01.20,00.95,00.93
1215701130926,2008-07-10 14:45:30,01.29,00.83,01.29
1215701131956,2008-07-10 14:45:31,01.61,02.02,01.11
1215701132956,2008-07-10 14:45:32,03.66,03.10,01.54
1215701133956,2008-07-10 14:45:33,07.50,03.71,04.62
1215701134956,2008-07-10 14:45:34,05.52,04.12,04.67
1215701135972,2008-07-10 14:45:35,04.53,04.93,04.89
1215701136972,2008-07-10 14:45:36,03.14,02.72,02.98
1215701138002,2008-07-10 14:45:38,03.00,02.95,02.00
1215701139002,2008-07-10 14:45:39,01.71,02.53,02.39
1215701140003,2008-07-10 14:45:40,02.43,03.75,02.40
1215701141003,2008-07-10 14:45:41,02.02,02.12,01.65
1215701142003,2008-07-10 14:45:42,02.63,03.58,01.68
1215701143018,2008-07-10 14:45:43,03.37,03.13,02.93
1215701144039,2008-07-10 14:45:44,05.28,03.95,04.33
1215701145049,2008-07-10 14:45:45,05.35,04.81,05.60
1215701146066,2008-07-10 14:45:46,03.07,03.36,02.25
1215701147081,2008-07-10 14:45:47,02.07,02.50,02.02
1215701148082,2008-07-10 14:45:48,02.44,03.30,02.79
1215701149082,2008-07-10 14:45:49,01.56,01.90,01.39
1215701150096,2008-07-10 14:45:50,01.78,01.51,01.67
1215701151096,2008-07-10 14:45:51,04.68,03.10,03.28
1215701152096,2008-07-10 14:45:52,02.66,01.73,01.91
1215701153097,2008-07-10 14:45:53,02.65,02.23,01.47
1215701154112,2008-07-10 14:45:54,02.88,02.00,02.40
1215701155113,2008-07-10 14:45:55,01.73,02.50,01.50
1215701156113,2008-07-10 14:45:56,02.81,02.51,02.07
1215701157113,2008-07-10 14:45:57,02.26,02.07,01.40
1215701158175,2008-07-10 14:45:58,06.43,05.40,02.73
1215701159206,2008-07-10 14:45:59,02.37,02.12,01.39
1215701160223,2008-07-10 14:46:00,09.12,06.77,05.63
1215701161238,2008-07-10 14:46:01,03.18,03.98,02.38
1215701162253,2008-07-10 14:46:02,01.44,01.69,01.24
1215701163253,2008-07-10 14:46:03,01.07,01.52,00.95
1215701164253,2008-07-10 14:46:04,01.23,01.52,01.09
1215701165253,2008-07-10 14:46:05,01.34,01.39,01.15
1215701166253,2008-07-10 14:46:06,01.89,01.70,01.36
1215701167269,2008-07-10 14:46:07,01.77,01.58,01.21
1215701168269,2008-07-10 14:46:08,01.76,01.78,01.34
1215701169269,2008-07-10 14:46:09,01.56,01.67,01.16
1215701170285,2008-07-10 14:46:10,01.19,01.50,01.14
1215701171285,2008-07-10 14:46:11,01.47,01.58,00.88
1215701172300,2008-07-10 14:46:12,03.44,04.46,03.76
1215701173300,2008-07-10 14:46:13,02.33,02.12,02.40
1215701174300,2008-07-10 14:46:14,01.80,01.70,01.61
1215701175316,2008-07-10 14:46:15,01.42,02.32,01.71
1215701176316,2008-07-10 14:46:16,01.36,01.76,01.33
1215701177332,2008-07-10 14:46:17,03.23,03.51,02.51
1215701178333,2008-07-10 14:46:18,02.43,03.62,02.45
1215701179344,2008-07-10 14:46:19,03.67,03.19,02.45
1215701180363,2008-07-10 14:46:20,01.30,01.34,01.36
1215701181364,2008-07-10 14:46:21,00.95,01.18,01.02
1215701182378,2008-07-10 14:46:22,01.26,01.70,01.07
1215701183379,2008-07-10 14:46:23,01.00,01.91,01.47
1215701184410,2008-07-10 14:46:24,01.70,02.16,02.07
1215701185410,2008-07-10 14:46:25,03.09,03.56,03.89
1215701186411,2008-07-10 14:46:26,01.21,01.10,01.05
1215701187425,2008-07-10 14:46:27,01.09,01.56,01.19
1215701188442,2008-07-10 14:46:28,03.84,04.02,04.44
1215701189442,2008-07-10 14:46:29,04.72,04.19,02.72
1215701190442,2008-07-10 14:46:30,02.77,02.41,02.11
1215701191457,2008-07-10 14:46:31,07.40,05.49,03.35
1215701192457,2008-07-10 14:46:32,09.47,06.70,07.12
1215701193473,2008-07-10 14:46:33,10.34,11.07,09.30
1215701194473,2008-07-10 14:46:34,04.11,04.11,03.51
1215701195489,2008-07-10 14:46:35,08.30,06.63,03.77
1215701196519,2008-07-10 14:46:36,01.93,01.73,01.20
1215701197520,2008-07-10 14:46:37,01.32,01.73,01.07
1215701198520,2008-07-10 14:46:38,01.93,02.09,01.56
1215701199535,2008-07-10 14:46:39,01.38,02.13,01.53
1215701200535,2008-07-10 14:46:40,02.67,03.30,02.40
1215701201599,2008-07-10 14:46:41,02.95,02.98,03.18
1215701202613,2008-07-10 14:46:42,03.85,02.51,02.34
1215701203614,2008-07-10 14:46:43,05.68,05.75,02.39
1215701204614,2008-07-10 14:46:44,02.98,03.55,02.75
1215701205614,2008-07-10 14:46:45,04.93,03.05,03.55
1215701206708,2008-07-10 14:46:46,02.00,01.84,02.39
1215701207723,2008-07-10 14:46:47,01.39,01.39,00.93
1215701208723,2008-07-10 14:46:48,01.43,01.36,01.39
1215701209723,2008-07-10 14:46:49,01.25,01.16,01.00
1215701210723,2008-07-10 14:46:50,01.07,01.43,01.23
1215701211739,2008-07-10 14:46:51,01.56,01.19,01.16
1215701212754,2008-07-10 14:46:52,03.38,04.58,03.53
1215701213770,2008-07-10 14:46:53,01.34,01.89,01.23
1215701214786,2008-07-10 14:46:54,00.93,01.50,01.34
1215701215801,2008-07-10 14:46:55,01.82,02.05,01.68
1215701216817,2008-07-10 14:46:56,02.32,02.80,02.44
1215701217817,2008-07-10 14:46:57,02.77,01.68,02.73
1215701218817,2008-07-10 14:46:58,01.37,01.84,01.74
1215701219833,2008-07-10 14:46:59,01.35,01.47,01.47
1215701220833,2008-07-10 14:47:00,01.73,02.20,02.80
1215701221849,2008-07-10 14:47:01,01.07,01.66,01.52
1215701222879,2008-07-10 14:47:02,01.16,01.73,01.25
1215701223879,2008-07-10 14:47:03,02.84,03.86,02.88
1215701224879,2008-07-10 14:47:04,02.14,02.28,01.72
1215701225879,2008-07-10 14:47:05,02.12,02.05,01.52
1215701226880,2008-07-10 14:47:06,03.63,02.56,02.32
1215701227895,2008-07-10 14:47:07,02.11,02.56,01.44
1215701228895,2008-07-10 14:47:08,03.52,02.57,01.86
1215701229895,2008-07-10 14:47:09,04.62,03.19,03.33
1215701230896,2008-07-10 14:47:10,03.05,02.74,02.14
1215701231922,2008-07-10 14:47:11,02.88,04.70,03.14
1215701232926,2008-07-10 14:47:12,04.36,02.66,02.27
1215701233942,2008-07-10 14:47:13,02.64,02.50,02.00
1215701234959,2008-07-10 14:47:14,01.68,01.75,00.95
1215701235974,2008-07-10 14:47:15,01.12,01.51,01.12
1215701236989,2008-07-10 14:47:16,01.29,01.62,01.11
1215701238004,2008-07-10 14:47:18,01.90,01.57,01.43
1215701239005,2008-07-10 14:47:19,01.88,01.95,01.70
1215701240005,2008-07-10 14:47:20,02.12,02.30,01.77
1215701241005,2008-07-10 14:47:21,03.03,02.45,02.23
1215701242005,2008-07-10 14:47:22,06.98,04.80,04.66
1215701243005,2008-07-10 14:47:23,03.12,03.56,02.59
1215701244021,2008-07-10 14:47:24,06.42,03.80,05.24
1215701245021,2008-07-10 14:47:25,03.86,03.26,03.33
1215701246021,2008-07-10 14:47:26,01.24,02.10,01.41
1215701247037,2008-07-10 14:47:27,01.12,01.57,01.17
1215701248052,2008-07-10 14:47:28,01.21,01.29,01.05
1215701249068,2008-07-10 14:47:29,01.14,01.40,01.19
1215701250083,2008-07-10 14:47:30,01.24,00.95,01.00
1215701251084,2008-07-10 14:47:31,01.34,01.22,01.12
1215701252098,2008-07-10 14:47:32,01.05,01.13,00.78
1215701253099,2008-07-10 14:47:33,00.98,01.20,01.10
1215701254115,2008-07-10 14:47:34,01.24,01.48,01.21
1215701255122,2008-07-10 14:47:35,01.30,01.70,01.22
1215701256130,2008-07-10 14:47:36,00.83,00.91,00.96
1215701257224,2008-07-10 14:47:37,01.73,01.50,01.32
1215701258241,2008-07-10 14:47:38,01.33,02.00,01.17
1215701259242,2008-07-10 14:47:39,01.11,01.45,00.95
1215701260271,2008-07-10 14:47:40,01.07,01.33,01.00
1215701261288,2008-07-10 14:47:41,01.32,01.19,01.00
1215701262302,2008-07-10 14:47:42,01.13,00.81,00.94
1215701263302,2008-07-10 14:47:43,01.23,01.45,01.38
1215701264302,2008-07-10 14:47:44,01.02,01.93,01.19
1215701265303,2008-07-10 14:47:45,01.16,01.42,00.91
1215701266306,2008-07-10 14:47:46,01.19,01.42,01.00
1215701267318,2008-07-10 14:47:47,01.93,01.45,01.45
1215701268319,2008-07-10 14:47:48,06.87,07.16,05.51
1215701269319,2008-07-10 14:47:49,03.93,03.78,03.15
1215701270334,2008-07-10 14:47:50,02.42,01.88,01.07
1215701271349,2008-07-10 14:47:51,02.23,02.56,01.23
1215701272350,2008-07-10 14:47:52,04.84,02.24,03.04
1215701273380,2008-07-10 14:47:53,02.31,03.11,02.51
1215701274382,2008-07-10 14:47:54,06.42,05.58,05.09
1215701275396,2008-07-10 14:47:55,22.04,06.67,08.09
1215701276397,2008-07-10 14:47:56,07.60,04.05,03.02
1215701277397,2008-07-10 14:47:57,01.58,01.79,01.49
1215701278459,2008-07-10 14:47:58,02.66,02.39,01.50
1215701279474,2008-07-10 14:47:59,02.83,01.98,02.04
1215701280491,2008-07-10 14:48:00,01.84,01.63,01.42
1215701281508,2008-07-10 14:48:01,01.58,01.53,01.27
1215701282521,2008-07-10 14:48:02,01.36,01.38,01.11
1215701283521,2008-07-10 14:48:03,01.43,01.52,00.89
1215701284522,2008-07-10 14:48:04,01.35,01.49,01.40
1215701285522,2008-07-10 14:48:05,01.57,01.86,01.50
1215701286547,2008-07-10 14:48:06,01.16,01.78,01.16
1215701287553,2008-07-10 14:48:07,01.41,01.52,01.32
1215701288553,2008-07-10 14:48:08,01.63,01.09,01.12
1215701289568,2008-07-10 14:48:09,01.61,01.07,01.20
1215701290569,2008-07-10 14:48:10,01.39,01.73,00.80
1215701291616,2008-07-10 14:48:11,01.05,01.41,01.30
1215701292616,2008-07-10 14:48:12,01.21,01.35,00.93
1215701293663,2008-07-10 14:48:13,01.48,01.61,01.02
1215701294693,2008-07-10 14:48:14,01.29,01.51,01.07
1215701295819,2008-07-10 14:48:15,01.16,01.65,01.07
1215701296819,2008-07-10 14:48:16,01.21,01.42,01.21
1215701297819,2008-07-10 14:48:17,01.60,01.63,01.35
1215701298821,2008-07-10 14:48:18,01.42,01.28,00.98
1215701299837,2008-07-10 14:48:19,01.28,01.42,01.35
1215701300850,2008-07-10 14:48:20,01.45,01.80,01.32
1215701301850,2008-07-10 14:48:21,01.37,01.85,01.17
1215701302850,2008-07-10 14:48:22,01.20,01.51,00.84
1215701303866,2008-07-10 14:48:23,01.47,01.30,01.12
1215701304866,2008-07-10 14:48:24,01.18,01.32,01.07
1215701305882,2008-07-10 14:48:25,01.36,01.76,00.89
1215701306897,2008-07-10 14:48:26,01.51,01.51,00.84
1215701307897,2008-07-10 14:48:27,01.32,01.57,01.25
1215701308913,2008-07-10 14:48:28,01.31,01.24,00.90
1215701309928,2008-07-10 14:48:29,01.31,01.33,01.00
1215701310945,2008-07-10 14:48:30,01.30,01.64,01.11
1215701311960,2008-07-10 14:48:31,00.91,01.36,01.04
1215701312976,2008-07-10 14:48:32,01.19,01.33,01.02
1215701313991,2008-07-10 14:48:33,01.14,01.47,01.12
1215701315006,2008-07-10 14:48:35,01.21,01.63,01.21
1215701316025,2008-07-10 14:48:36,01.14,01.37,00.77
1215701317054,2008-07-10 14:48:37,01.24,01.67,00.91
1215701318057,2008-07-10 14:48:38,01.38,01.62,00.87
1215701319070,2008-07-10 14:48:39,00.93,01.30,01.02
1215701320078,2008-07-10 14:48:40,01.02,01.39,00.95
1215701321100,2008-07-10 14:48:41,01.26,01.50,01.17
1215701322110,2008-07-10 14:48:42,01.14,01.28,01.23
1215701323117,2008-07-10 14:48:43,01.19,01.65,01.65
1215701324126,2008-07-10 14:48:44,01.21,01.52,01.17
1215701325178,2008-07-10 14:48:45,01.43,01.36,01.29
1215701326211,2008-07-10 14:48:46,01.26,01.50,01.33
1215701327256,2008-07-10 14:48:47,01.36,01.21,01.09
1215701328259,2008-07-10 14:48:48,01.20,01.37,01.17
1215701329273,2008-07-10 14:48:49,01.18,01.48,00.98
1215701330285,2008-07-10 14:48:50,01.05,01.23,00.86
1215701331303,2008-07-10 14:48:51,01.02,01.52,00.95
1215701332305,2008-07-10 14:48:52,01.33,01.86,01.12
1215701333320,2008-07-10 14:48:53,01.07,01.58,01.16
1215701334346,2008-07-10 14:48:54,01.30,01.36,01.45
1215701335351,2008-07-10 14:48:55,01.45,01.52,01.00
1215701336360,2008-07-10 14:48:56,01.18,01.45,01.23
1215701337367,2008-07-10 14:48:57,01.45,01.29,01.05
1215701338381,2008-07-10 14:48:58,01.12,01.51,00.91
1215701339381,2008-07-10 14:48:59,01.17,01.19,01.02
1215701340382,2008-07-10 14:49:00,01.33,01.51,01.16
1215701341383,2008-07-10 14:49:01,01.41,01.68,01.15
1215701342398,2008-07-10 14:49:02,01.16,01.32,01.07
1215701343398,2008-07-10 14:49:03,01.39,01.39,00.86
1215701344398,2008-07-10 14:49:04,01.44,01.70,01.19
1215701345398,2008-07-10 14:49:05,01.26,01.44,01.00
1215701346398,2008-07-10 14:49:06,01.14,01.35,01.05
1215701347414,2008-07-10 14:49:07,01.48,01.75,00.98
1215701348414,2008-07-10 14:49:08,01.27,01.45,01.05
1215701349414,2008-07-10 14:49:09,01.26,01.07,01.19
1215701350414,2008-07-10 14:49:10,01.60,01.67,00.82
1215701351432,2008-07-10 14:49:11,01.38,01.69,00.95
1215701352446,2008-07-10 14:49:12,01.26,01.48,01.13
1215701353446,2008-07-10 14:49:13,01.50,01.39,01.05
1215701354461,2008-07-10 14:49:14,01.67,01.70,01.16
1215701355461,2008-07-10 14:49:15,01.42,01.31,01.27
1215701356476,2008-07-10 14:49:16,01.30,01.77,01.09
1215701357476,2008-07-10 14:49:17,01.16,01.56,00.87
1215701358493,2008-07-10 14:49:18,01.45,01.31,01.02
1215701359508,2008-07-10 14:49:19,01.24,01.33,01.04
1215701360523,2008-07-10 14:49:20,01.59,01.34,01.11
1215701361551,2008-07-10 14:49:21,01.02,01.05,01.09
1215701362572,2008-07-10 14:49:22,01.11,01.31,00.96
1215701363592,2008-07-10 14:49:23,01.30,01.67,01.30
1215701364602,2008-07-10 14:49:24,01.43,01.70,01.30
1215701365617,2008-07-10 14:49:25,01.48,01.50,00.93
1215701366632,2008-07-10 14:49:26,01.50,01.48,01.23
1215701367726,2008-07-10 14:49:27,01.40,01.10,01.07
1215701368758,2008-07-10 14:49:28,01.43,01.86,01.12
1215701369773,2008-07-10 14:49:29,01.32,01.47,00.98
1215701370790,2008-07-10 14:49:30,01.09,01.39,00.89
1215701371805,2008-07-10 14:49:31,01.91,01.53,01.02
1215701372820,2008-07-10 14:49:32,01.23,01.48,00.89
1215701373825,2008-07-10 14:49:33,01.30,01.35,01.19
1215701374837,2008-07-10 14:49:34,01.19,01.58,01.35
1215701375837,2008-07-10 14:49:35,03.02,02.62,02.29
1215701376851,2008-07-10 14:49:36,06.21,03.09,02.65
1215701377852,2008-07-10 14:49:37,01.95,01.82,01.57
1215701378852,2008-07-10 14:49:38,01.16,01.66,01.41
1215701379852,2008-07-10 14:49:39,01.48,01.60,01.19
1215701380868,2008-07-10 14:49:40,01.11,01.29,01.00
1215701381882,2008-07-10 14:49:41,01.30,01.30,01.00
1215701382882,2008-07-10 14:49:42,01.18,01.59,01.18
1215701383883,2008-07-10 14:49:43,01.29,01.27,01.29
1215701384883,2008-07-10 14:49:44,01.49,01.84,00.98
1215701385898,2008-07-10 14:49:45,01.25,01.32,01.09
1215701386904,2008-07-10 14:49:46,01.23,01.53,01.30
1215701387930,2008-07-10 14:49:47,00.84,01.29,01.09
1215701388951,2008-07-10 14:49:48,00.91,01.34,01.09
1215701389954,2008-07-10 14:49:49,01.61,01.41,01.07
1215701390958,2008-07-10 14:49:50,01.42,01.40,01.19
1215701391963,2008-07-10 14:49:51,01.52,01.18,01.07
1215701392977,2008-07-10 14:49:52,01.30,01.41,01.30
1215701393977,2008-07-10 14:49:53,01.52,01.55,01.14
1215701394979,2008-07-10 14:49:54,01.27,01.31,01.18
