UnixTimeStamp,TimeStamp,X,Y,Z
1215699329085,2008-07-10 14:15:29,04.24,02.64,02.62
1215699330179,2008-07-10 14:15:30,03.85,03.20,02.66
1215699331210,2008-07-10 14:15:31,03.40,02.38,02.11
1215699332225,2008-07-10 14:15:32,03.35,02.03,02.20
1215699333241,2008-07-10 14:15:33,03.25,01.50,01.91
1215699334258,2008-07-10 14:15:34,04.21,02.29,02.50
1215699335273,2008-07-10 14:15:35,03.52,02.36,02.61
1215699336289,2008-07-10 14:15:36,03.44,01.95,02.05
1215699337305,2008-07-10 14:15:37,03.16,02.34,01.82
1215699338320,2008-07-10 14:15:38,04.34,02.15,01.93
1215699339336,2008-07-10 14:15:39,03.84,02.14,02.05
1215699340350,2008-07-10 14:15:40,03.70,02.44,02.30
1215699341382,2008-07-10 14:15:41,03.36,01.67,02.10
1215699342397,2008-07-10 14:15:42,03.19,02.05,02.21
1215699343413,2008-07-10 14:15:43,03.43,02.19,02.10
1215699344430,2008-07-10 14:15:44,03.53,02.44,02.38
1215699345444,2008-07-10 14:15:45,03.83,02.24,02.31
1215699346461,2008-07-10 14:15:46,03.09,01.93,02.30
1215699347461,2008-07-10 14:15:47,03.75,02.25,02.16
1215699348461,2008-07-10 14:15:48,03.35,02.19,01.84
1215699349475,2008-07-10 14:15:49,03.31,02.05,02.31
1215699350475,2008-07-10 14:15:50,03.66,02.55,02.07
1215699351492,2008-07-10 14:15:51,04.12,02.76,01.98
1215699352507,2008-07-10 14:15:52,03.42,02.00,01.84
1215699353554,2008-07-10 14:15:53,03.46,02.10,02.10
1215699354569,2008-07-10 14:15:54,03.57,02.54,01.83
1215699355585,2008-07-10 14:15:55,03.42,02.05,01.63
1215699356679,2008-07-10 14:15:56,03.55,01.91,02.18
1215699357726,2008-07-10 14:15:57,03.55,02.25,02.68
1215699358758,2008-07-10 14:15:58,03.28,02.64,02.34
1215699359772,2008-07-10 14:15:59,02.91,02.61,02.50
1215699360773,2008-07-10 14:16:00,03.60,02.81,02.19
1215699361804,2008-07-10 14:16:01,03.95,02.55,02.39
1215699362819,2008-07-10 14:16:02,03.19,02.00,02.16
1215699363835,2008-07-10 14:16:03,03.57,02.48,01.84
1215699364836,2008-07-10 14:16:04,09.93,10.09,10.35
1215699365866,2008-07-10 14:16:05,03.60,04.18,04.09
1215699366867,2008-07-10 14:16:06,04.69,05.67,04.24
1215699367882,2008-07-10 14:16:07,04.02,03.64,03.86
1215699368883,2008-07-10 14:16:08,06.83,06.58,03.89
1215699369883,2008-07-10 14:16:09,03.69,03.16,02.91
1215699370898,2008-07-10 14:16:10,03.79,02.86,02.07
1215699371913,2008-07-10 14:16:11,03.25,02.30,02.25
1215699372930,2008-07-10 14:16:12,03.16,02.70,02.33
1215699373960,2008-07-10 14:16:13,03.38,02.31,02.58
1215699374976,2008-07-10 14:16:14,04.36,02.45,02.98
1215699375991,2008-07-10 14:16:15,03.35,02.74,02.51
1215699377008,2008-07-10 14:16:17,02.95,02.19,02.09
1215699378023,2008-07-10 14:16:18,03.50,02.18,02.41
1215699379038,2008-07-10 14:16:19,03.56,02.22,01.98
1215699380055,2008-07-10 14:16:20,03.56,02.21,01.86
1215699381070,2008-07-10 14:16:21,03.89,01.87,02.02
1215699382071,2008-07-10 14:16:22,05.59,04.76,03.76
1215699383086,2008-07-10 14:16:23,03.66,02.20,02.07
1215699384163,2008-07-10 14:16:24,03.72,02.14,01.88
1215699385195,2008-07-10 14:16:25,03.47,02.64,01.80
1215699386210,2008-07-10 14:16:26,03.60,02.44,01.89
1215699387289,2008-07-10 14:16:27,03.34,02.16,01.89
1215699388321,2008-07-10 14:16:28,03.98,02.40,01.93
1215699389336,2008-07-10 14:16:29,03.89,02.24,01.98
1215699390352,2008-07-10 14:16:30,03.00,02.53,02.28
1215699391398,2008-07-10 14:16:31,03.64,02.23,02.25
1215699392430,2008-07-10 14:16:32,03.95,02.73,01.93
1215699393430,2008-07-10 14:16:33,03.24,02.20,02.33
1215699394447,2008-07-10 14:16:34,03.68,01.85,02.07
1215699395461,2008-07-10 14:16:35,04.27,02.61,01.90
1215699396492,2008-07-10 14:16:36,03.76,02.34,01.95
1215699397508,2008-07-10 14:16:37,03.59,02.27,01.64
1215699398508,2008-07-10 14:16:38,03.62,02.95,02.10
1215699399523,2008-07-10 14:16:39,03.49,02.10,01.80
1215699400543,2008-07-10 14:16:40,03.38,03.69,02.79
1215699401555,2008-07-10 14:16:41,03.32,02.34,02.79
1215699402570,2008-07-10 14:16:42,04.50,02.29,02.19
1215699403570,2008-07-10 14:16:43,04.23,02.58,02.33
1215699404570,2008-07-10 14:16:44,03.81,02.14,02.00
1215699405586,2008-07-10 14:16:45,03.30,02.38,02.30
1215699406680,2008-07-10 14:16:46,03.57,02.33,02.31
1215699407711,2008-07-10 14:16:47,04.18,03.05,02.25
1215699408726,2008-07-10 14:16:48,03.52,02.67,02.50
1215699409742,2008-07-10 14:16:49,03.54,02.49,02.22
1215699410758,2008-07-10 14:16:50,04.73,02.98,01.95
1215699411773,2008-07-10 14:16:51,05.45,07.13,06.70
1215699412805,2008-07-10 14:16:52,03.64,04.61,05.75
1215699413805,2008-07-10 14:16:53,05.32,05.95,07.14
1215699414820,2008-07-10 14:16:54,06.61,07.16,09.57
1215699415821,2008-07-10 14:16:55,07.17,06.93,04.83
1215699416836,2008-07-10 14:16:56,04.93,09.35,07.42
1215699417836,2008-07-10 14:16:57,09.42,05.79,08.87
1215699418836,2008-07-10 14:16:58,06.95,10.41,12.41
1215699419837,2008-07-10 14:16:59,05.84,08.47,05.60
1215699420851,2008-07-10 14:17:00,04.26,03.02,03.14
1215699421868,2008-07-10 14:17:01,03.09,03.48,02.61
1215699422884,2008-07-10 14:17:02,03.78,02.83,02.37
1215699423898,2008-07-10 14:17:03,04.31,02.93,02.47
1215699424914,2008-07-10 14:17:04,04.41,06.15,07.73
1215699425930,2008-07-10 14:17:05,03.88,05.95,05.76
1215699426946,2008-07-10 14:17:06,03.89,02.30,02.02
1215699427976,2008-07-10 14:17:07,04.35,02.44,02.30
1215699428997,2008-07-10 14:17:08,04.81,03.21,02.63
1215699430034,2008-07-10 14:17:10,03.86,03.91,04.12
1215699431041,2008-07-10 14:17:11,03.02,02.47,02.07
1215699432055,2008-07-10 14:17:12,03.74,02.77,02.21
1215699433070,2008-07-10 14:17:13,03.07,02.24,02.60
1215699434071,2008-07-10 14:17:14,03.05,02.19,01.60
1215699435181,2008-07-10 14:17:15,03.68,02.36,01.80
1215699436212,2008-07-10 14:17:16,03.72,01.85,01.63
1215699437226,2008-07-10 14:17:17,04.13,02.58,02.67
1215699438243,2008-07-10 14:17:18,03.19,04.79,03.98
1215699439258,2008-07-10 14:17:19,03.31,03.09,03.33
1215699440274,2008-07-10 14:17:20,03.14,01.98,02.14
1215699441290,2008-07-10 14:17:21,03.20,01.71,02.00
1215699442306,2008-07-10 14:17:22,03.86,02.30,01.74
1215699443320,2008-07-10 14:17:23,03.40,02.47,02.00
1215699444337,2008-07-10 14:17:24,03.81,02.16,02.28
1215699445374,2008-07-10 14:17:25,03.93,02.49,02.09
1215699446383,2008-07-10 14:17:26,02.95,02.32,02.52
1215699447386,2008-07-10 14:17:27,02.93,02.51,02.71
1215699448416,2008-07-10 14:17:28,04.12,03.09,02.98
1215699449431,2008-07-10 14:17:29,03.20,02.14,02.07
1215699450431,2008-07-10 14:17:30,03.57,02.30,01.93
1215699451445,2008-07-10 14:17:31,03.05,02.37,02.16
1215699452462,2008-07-10 14:17:32,03.40,01.78,02.31
1215699453462,2008-07-10 14:17:33,03.68,02.59,02.63
1215699454492,2008-07-10 14:17:34,03.51,02.49,02.38
1215699455509,2008-07-10 14:17:35,03.36,02.23,01.95
1215699456509,2008-07-10 14:17:36,03.34,02.55,02.32
1215699457509,2008-07-10 14:17:37,03.33,02.14,01.98
1215699458509,2008-07-10 14:17:38,03.26,02.14,02.26
1215699459524,2008-07-10 14:17:39,03.18,02.66,02.45
1215699460540,2008-07-10 14:17:40,04.80,03.67,03.42
1215699461556,2008-07-10 14:17:41,05.24,03.66,03.22
1215699462575,2008-07-10 14:17:42,03.89,03.00,02.56
1215699463587,2008-07-10 14:17:43,03.89,02.25,01.84
1215699464602,2008-07-10 14:17:44,02.78,02.64,02.16
1215699465664,2008-07-10 14:17:45,02.74,01.86,02.07
1215699466681,2008-07-10 14:17:46,03.05,01.71,02.36
1215699467711,2008-07-10 14:17:47,02.83,02.24,01.89
1215699468727,2008-07-10 14:17:48,03.75,02.86,02.86
1215699469759,2008-07-10 14:17:49,02.80,03.07,03.16
1215699470774,2008-07-10 14:17:50,04.36,02.70,03.70
1215699471802,2008-07-10 14:17:51,03.73,01.89,01.98
1215699472806,2008-07-10 14:17:52,03.30,02.65,02.49
1215699473820,2008-07-10 14:17:53,03.54,02.87,02.15
1215699474821,2008-07-10 14:17:54,03.73,02.12,01.85
1215699475837,2008-07-10 14:17:55,03.18,03.02,02.02
1215699476852,2008-07-10 14:17:56,04.38,02.67,01.98
1215699477852,2008-07-10 14:17:57,04.11,02.98,02.71
1215699478868,2008-07-10 14:17:58,04.21,04.08,04.50
1215699479899,2008-07-10 14:17:59,03.39,03.50,02.58
1215699480915,2008-07-10 14:18:00,03.56,03.58,03.36
1215699481931,2008-07-10 14:18:01,06.86,08.34,04.63
1215699482946,2008-07-10 14:18:02,04.76,03.12,03.64
1215699483946,2008-07-10 14:18:03,03.84,03.49,02.64
1215699484946,2008-07-10 14:18:04,03.40,02.12,02.57
1215699485946,2008-07-10 14:18:05,02.90,01.98,02.46
1215699486962,2008-07-10 14:18:06,04.00,02.33,02.31
1215699487978,2008-07-10 14:18:07,03.32,02.44,02.22
1215699488993,2008-07-10 14:18:08,03.31,02.58,01.98
1215699489993,2008-07-10 14:18:09,03.21,02.11,02.68
1215699491012,2008-07-10 14:18:11,03.05,01.40,01.67
1215699492024,2008-07-10 14:18:12,04.71,03.15,02.44
1215699493024,2008-07-10 14:18:13,02.72,03.51,02.40
1215699494040,2008-07-10 14:18:14,04.57,07.76,04.19
1215699495056,2008-07-10 14:18:15,04.36,12.14,06.48
1215699496071,2008-07-10 14:18:16,03.75,03.70,02.48
1215699497196,2008-07-10 14:18:17,03.34,02.52,02.45
1215699498212,2008-07-10 14:18:18,03.22,02.11,02.30
1215699499228,2008-07-10 14:18:19,03.41,02.23,01.77
1215699500243,2008-07-10 14:18:20,03.30,02.43,02.52
1215699501259,2008-07-10 14:18:21,03.98,02.74,02.12
1215699502259,2008-07-10 14:18:22,03.70,02.50,01.89
1215699503276,2008-07-10 14:18:23,03.44,03.00,02.66
1215699504290,2008-07-10 14:18:24,03.62,02.40,02.43
1215699505307,2008-07-10 14:18:25,03.21,02.05,01.74
1215699506321,2008-07-10 14:18:26,03.39,02.20,01.84
1215699507321,2008-07-10 14:18:27,03.60,03.80,03.68
1215699508321,2008-07-10 14:18:28,07.41,11.16,06.09
1215699509337,2008-07-10 14:18:29,03.68,02.70,02.83
1215699510353,2008-07-10 14:18:30,03.48,03.43,03.95
1215699511399,2008-07-10 14:18:31,03.93,02.40,02.28
1215699512400,2008-07-10 14:18:32,03.52,02.43,02.26
1215699513415,2008-07-10 14:18:33,04.28,03.05,02.63
1215699514415,2008-07-10 14:18:34,03.55,02.24,02.64
1215699515432,2008-07-10 14:18:35,03.07,02.21,02.17
1215699516447,2008-07-10 14:18:36,03.52,02.41,02.45
1215699517462,2008-07-10 14:18:37,03.16,02.11,02.34
1215699518462,2008-07-10 14:18:38,03.44,02.42,03.05
1215699519463,2008-07-10 14:18:39,03.84,03.07,03.02
1215699520477,2008-07-10 14:18:40,03.62,02.33,02.83
1215699521494,2008-07-10 14:18:41,02.89,01.95,01.66
1215699522510,2008-07-10 14:18:42,03.02,01.79,02.57
1215699523526,2008-07-10 14:18:43,03.31,01.60,01.84
1215699524540,2008-07-10 14:18:44,03.60,02.55,02.26
1215699525556,2008-07-10 14:18:45,03.80,02.20,01.98
1215699526576,2008-07-10 14:18:46,03.43,02.17,02.36
1215699527587,2008-07-10 14:18:47,03.20,01.87,01.67
1215699528682,2008-07-10 14:18:48,03.21,02.12,02.58
1215699529712,2008-07-10 14:18:49,04.23,02.92,02.29
1215699530713,2008-07-10 14:18:50,04.05,02.67,02.95
1215699531713,2008-07-10 14:18:51,03.41,02.16,02.16
1215699532727,2008-07-10 14:18:52,03.37,02.12,02.28
1215699533838,2008-07-10 14:18:53,03.11,02.03,01.89
1215699534853,2008-07-10 14:18:54,02.93,02.07,02.35
1215699535868,2008-07-10 14:18:55,03.73,02.50,02.07
1215699536885,2008-07-10 14:18:56,03.21,02.91,02.47
1215699537885,2008-07-10 14:18:57,03.64,02.36,03.12
1215699538900,2008-07-10 14:18:58,06.18,04.49,03.47
1215699539916,2008-07-10 14:18:59,08.15,04.73,03.54
1215699540931,2008-07-10 14:19:00,03.64,02.60,02.11
1215699541947,2008-07-10 14:19:01,04.14,02.81,02.14
1215699542963,2008-07-10 14:19:02,03.11,02.39,02.30
1215699543963,2008-07-10 14:19:03,03.21,03.64,02.19
1215699544963,2008-07-10 14:19:04,03.07,02.09,01.93
1215699545977,2008-07-10 14:19:05,03.21,02.09,01.63
1215699546994,2008-07-10 14:19:06,03.48,02.23,02.00
1215699548009,2008-07-10 14:19:08,03.19,02.05,02.26
1215699549010,2008-07-10 14:19:09,03.27,02.70,01.86
1215699550010,2008-07-10 14:19:10,03.49,02.68,01.78
1215699551025,2008-07-10 14:19:11,04.70,06.77,06.07
1215699552040,2008-07-10 14:19:12,02.89,03.09,02.23
1215699553041,2008-07-10 14:19:13,02.55,02.55,02.64
1215699554057,2008-07-10 14:19:14,02.74,02.56,02.40
1215699555072,2008-07-10 14:19:15,03.03,03.28,03.26
1215699556088,2008-07-10 14:19:16,02.84,03.36,02.93
1215699557181,2008-07-10 14:19:17,02.80,02.68,02.70
1215699558213,2008-07-10 14:19:18,02.49,02.31,02.47
1215699559228,2008-07-10 14:19:19,03.14,02.49,02.84
1215699560245,2008-07-10 14:19:20,02.84,02.89,02.76
1215699561260,2008-07-10 14:19:21,02.28,02.87,03.10
1215699562275,2008-07-10 14:19:22,02.86,03.52,02.84
1215699563275,2008-07-10 14:19:23,02.83,03.83,02.28
1215699564308,2008-07-10 14:19:24,02.88,02.93,02.23
1215699565322,2008-07-10 14:19:25,02.35,02.84,03.12
1215699566338,2008-07-10 14:19:26,02.73,02.98,02.73
1215699567353,2008-07-10 14:19:27,02.39,02.95,03.20
1215699568369,2008-07-10 14:19:28,02.44,03.35,02.23
1215699569385,2008-07-10 14:19:29,02.82,02.66,02.66
1215699570385,2008-07-10 14:19:30,02.69,02.69,02.92
1215699571402,2008-07-10 14:19:31,02.56,02.98,03.07
1215699572416,2008-07-10 14:19:32,02.40,02.53,02.40
1215699573432,2008-07-10 14:19:33,02.92,03.13,02.97
1215699574447,2008-07-10 14:19:34,02.68,02.83,02.54
1215699575463,2008-07-10 14:19:35,07.00,06.45,05.02
1215699576478,2008-07-10 14:19:36,04.41,06.34,04.44
1215699577494,2008-07-10 14:19:37,03.90,02.67,03.05
1215699578513,2008-07-10 14:19:38,03.40,03.29,02.24
1215699579541,2008-07-10 14:19:39,03.33,02.63,01.98
1215699580557,2008-07-10 14:19:40,02.80,01.93,02.02
1215699581557,2008-07-10 14:19:41,03.77,01.88,01.51
1215699582572,2008-07-10 14:19:42,03.23,01.86,01.70
1215699583573,2008-07-10 14:19:43,03.19,02.14,01.95
1215699584588,2008-07-10 14:19:44,03.74,01.98,01.71
1215699585697,2008-07-10 14:19:45,04.48,02.40,01.93
1215699586713,2008-07-10 14:19:46,05.29,03.27,02.83
1215699587728,2008-07-10 14:19:47,04.51,02.44,02.28
1215699588744,2008-07-10 14:19:48,04.20,02.61,02.05
1215699589744,2008-07-10 14:19:49,04.00,02.39,01.51
1215699590745,2008-07-10 14:19:50,03.21,02.40,01.65
1215699591775,2008-07-10 14:19:51,03.15,02.44,01.78
1215699592776,2008-07-10 14:19:52,04.74,04.02,03.21
1215699593791,2008-07-10 14:19:53,03.63,02.51,02.32
1215699594792,2008-07-10 14:19:54,03.22,02.80,01.95
1215699595807,2008-07-10 14:19:55,02.80,02.27,02.56
1215699596807,2008-07-10 14:19:56,03.07,01.91,01.98
1215699597822,2008-07-10 14:19:57,03.52,02.17,02.21
1215699598822,2008-07-10 14:19:58,02.98,02.23,01.95
1215699599823,2008-07-10 14:19:59,03.38,02.07,01.81
1215699600823,2008-07-10 14:20:00,03.67,01.70,01.67
1215699601842,2008-07-10 14:20:01,04.05,02.45,02.38
1215699602854,2008-07-10 14:20:02,03.79,02.62,02.57
1215699603869,2008-07-10 14:20:03,03.51,02.27,02.24
1215699604886,2008-07-10 14:20:04,03.52,02.76,02.00
1215699605901,2008-07-10 14:20:05,03.24,02.42,02.04
1215699606916,2008-07-10 14:20:06,03.27,02.37,02.20
1215699607916,2008-07-10 14:20:07,02.96,02.71,02.13
1215699608916,2008-07-10 14:20:08,03.41,02.93,02.17
1215699609932,2008-07-10 14:20:09,03.20,03.25,02.91
1215699610948,2008-07-10 14:20:10,03.23,02.77,01.95
1215699611963,2008-07-10 14:20:11,03.77,02.79,02.42
1215699612963,2008-07-10 14:20:12,02.42,02.12,02.02
1215699613979,2008-07-10 14:20:13,03.45,02.73,02.23
1215699614995,2008-07-10 14:20:14,02.93,02.14,02.05
1215699616011,2008-07-10 14:20:16,02.93,02.63,01.86
1215699617026,2008-07-10 14:20:17,03.44,02.18,02.11
1215699618043,2008-07-10 14:20:18,02.77,02.16,02.63
1215699619058,2008-07-10 14:20:19,02.61,01.82,01.98
1215699620073,2008-07-10 14:20:20,03.02,02.55,02.17
1215699621088,2008-07-10 14:20:21,03.18,02.86,02.34
1215699622089,2008-07-10 14:20:22,02.84,02.49,02.26
1215699623089,2008-07-10 14:20:23,02.95,02.16,02.16
1215699624197,2008-07-10 14:20:24,03.35,02.98,02.43
1215699625229,2008-07-10 14:20:25,02.39,02.73,02.53
1215699626245,2008-07-10 14:20:26,02.86,02.48,01.89
1215699627261,2008-07-10 14:20:27,02.87,02.60,02.22
1215699628276,2008-07-10 14:20:28,03.39,04.88,03.59
1215699629276,2008-07-10 14:20:29,03.16,02.62,02.60
1215699630276,2008-07-10 14:20:30,03.68,04.34,03.34
1215699631292,2008-07-10 14:20:31,03.56,02.95,02.12
1215699632308,2008-07-10 14:20:32,03.07,02.67,03.19
1215699633323,2008-07-10 14:20:33,02.81,02.47,01.70
1215699634340,2008-07-10 14:20:34,02.63,02.12,01.88
1215699635354,2008-07-10 14:20:35,02.45,01.98,01.52
1215699636400,2008-07-10 14:20:36,03.00,01.72,02.07
1215699637417,2008-07-10 14:20:37,03.95,02.00,01.91
1215699638417,2008-07-10 14:20:38,03.25,02.23,02.05
1215699639433,2008-07-10 14:20:39,03.33,02.52,01.88
1215699640449,2008-07-10 14:20:40,03.60,02.51,02.40
1215699641479,2008-07-10 14:20:41,04.10,02.21,01.95
1215699642511,2008-07-10 14:20:42,02.80,02.04,01.89
1215699643526,2008-07-10 14:20:43,03.42,02.44,01.74
1215699644542,2008-07-10 14:20:44,04.40,03.64,02.69
1215699645563,2008-07-10 14:20:45,04.54,03.77,04.13
1215699646573,2008-07-10 14:20:46,04.20,06.96,03.71
1215699647573,2008-07-10 14:20:47,02.63,02.58,02.05
1215699648589,2008-07-10 14:20:48,02.76,02.31,02.02
1215699649699,2008-07-10 14:20:49,03.60,02.79,01.69
1215699650729,2008-07-10 14:20:50,03.29,02.43,01.63
1215699651745,2008-07-10 14:20:51,03.26,02.67,01.98
1215699652745,2008-07-10 14:20:52,03.16,02.00,01.69
1215699653745,2008-07-10 14:20:53,04.29,02.36,01.38
1215699654792,2008-07-10 14:20:54,03.31,02.48,01.48
1215699655808,2008-07-10 14:20:55,02.77,02.93,02.50
1215699656823,2008-07-10 14:20:56,03.32,02.71,02.12
1215699657839,2008-07-10 14:20:57,03.16,02.57,02.07
1215699658854,2008-07-10 14:20:58,03.58,02.33,02.23
1215699659855,2008-07-10 14:20:59,03.60,03.76,02.36
1215699660886,2008-07-10 14:21:00,03.68,02.49,01.78
1215699661887,2008-07-10 14:21:01,03.05,02.52,02.10
1215699662902,2008-07-10 14:21:02,02.85,03.08,02.90
1215699663917,2008-07-10 14:21:03,03.09,02.19,02.00
1215699664934,2008-07-10 14:21:04,03.73,02.51,02.20
1215699665949,2008-07-10 14:21:05,03.00,01.82,01.61
1215699666964,2008-07-10 14:21:06,03.34,02.46,01.95
1215699667979,2008-07-10 14:21:07,03.28,02.44,01.63
1215699668979,2008-07-10 14:21:08,03.60,02.17,02.02
1215699669979,2008-07-10 14:21:09,03.43,02.29,01.98
1215699670995,2008-07-10 14:21:10,03.40,02.44,02.00
1215699672011,2008-07-10 14:21:12,03.98,02.49,01.47
1215699673026,2008-07-10 14:21:13,03.31,02.36,02.20
1215699674042,2008-07-10 14:21:14,02.80,02.15,02.02
1215699675059,2008-07-10 14:21:15,02.78,02.18,01.93
1215699676059,2008-07-10 14:21:16,03.40,02.45,01.98
1215699677073,2008-07-10 14:21:17,03.09,02.02,02.09
1215699678073,2008-07-10 14:21:18,03.73,02.58,02.00
1215699679089,2008-07-10 14:21:19,02.60,02.00,01.90
1215699680198,2008-07-10 14:21:20,03.41,02.05,01.98
1215699681230,2008-07-10 14:21:21,03.72,02.28,02.46
1215699682246,2008-07-10 14:21:22,03.40,02.23,02.21
1215699683246,2008-07-10 14:21:23,02.40,02.28,02.02
1215699684276,2008-07-10 14:21:24,03.49,02.58,02.14
1215699685293,2008-07-10 14:21:25,03.80,02.30,02.00
1215699686308,2008-07-10 14:21:26,03.07,02.17,01.90
1215699687309,2008-07-10 14:21:27,04.29,02.64,02.12
1215699688339,2008-07-10 14:21:28,03.51,02.56,02.17
1215699689340,2008-07-10 14:21:29,03.58,03.05,01.75
1215699690354,2008-07-10 14:21:30,03.73,02.51,02.33
1215699691355,2008-07-10 14:21:31,03.73,03.15,02.27
1215699692371,2008-07-10 14:21:32,03.29,02.22,01.60
1215699693386,2008-07-10 14:21:33,03.00,03.30,02.26
1215699694402,2008-07-10 14:21:34,03.43,02.55,02.27
1215699695418,2008-07-10 14:21:35,03.19,02.57,01.86
1215699696434,2008-07-10 14:21:36,02.68,02.18,01.75
1215699697448,2008-07-10 14:21:37,03.30,02.30,02.66
1215699698465,2008-07-10 14:21:38,03.95,02.80,02.39
1215699699469,2008-07-10 14:21:39,03.13,02.36,01.92
1215699700480,2008-07-10 14:21:40,03.18,02.11,01.76
1215699701496,2008-07-10 14:21:41,03.53,02.44,02.33
1215699702512,2008-07-10 14:21:42,03.02,02.41,02.59
1215699703527,2008-07-10 14:21:43,02.81,02.72,02.26
1215699704527,2008-07-10 14:21:44,03.22,02.83,03.10
1215699705527,2008-07-10 14:21:45,03.11,03.68,02.30
1215699706543,2008-07-10 14:21:46,03.44,03.71,02.32
1215699707559,2008-07-10 14:21:47,03.49,02.09,02.11
1215699708574,2008-07-10 14:21:48,03.37,02.33,02.21
1215699709590,2008-07-10 14:21:49,03.91,02.29,01.93
1215699710704,2008-07-10 14:21:50,03.20,01.66,02.02
1215699711714,2008-07-10 14:21:51,03.76,02.14,01.98
1215699712715,2008-07-10 14:21:52,03.59,02.41,01.98
1215699713715,2008-07-10 14:21:53,03.82,02.23,02.07
1215699714730,2008-07-10 14:21:54,04.07,02.88,02.21
1215699715730,2008-07-10 14:21:55,03.86,03.30,02.80
1215699716730,2008-07-10 14:21:56,03.67,02.79,01.69
1215699717730,2008-07-10 14:21:57,03.65,02.98,01.91
1215699718746,2008-07-10 14:21:58,03.88,02.98,02.45
1215699719762,2008-07-10 14:21:59,03.00,02.71,02.42
1215699720777,2008-07-10 14:22:00,04.12,04.30,03.07
1215699721777,2008-07-10 14:22:01,04.13,02.98,03.20
1215699722793,2008-07-10 14:22:02,03.17,02.71,02.10
1215699723809,2008-07-10 14:22:03,03.27,02.89,02.25
1215699724824,2008-07-10 14:22:04,03.67,02.53,02.11
1215699725840,2008-07-10 14:22:05,04.10,03.05,02.55
1215699726855,2008-07-10 14:22:06,04.20,03.13,03.24
1215699727871,2008-07-10 14:22:07,03.33,02.84,01.93
1215699728871,2008-07-10 14:22:08,03.77,03.02,02.59
1215699729887,2008-07-10 14:22:09,03.49,02.70,01.63
1215699730902,2008-07-10 14:22:10,03.34,02.91,02.59
1215699731925,2008-07-10 14:22:11,03.98,03.07,02.56
1215699732934,2008-07-10 14:22:12,03.16,03.07,02.52
1215699733949,2008-07-10 14:22:13,03.21,02.23,01.53
1215699734966,2008-07-10 14:22:14,03.07,01.69,01.56
1215699735980,2008-07-10 14:22:15,03.57,03.00,01.86
1215699736996,2008-07-10 14:22:16,03.89,02.89,02.14
1215699738012,2008-07-10 14:22:18,03.32,02.91,02.14
1215699739012,2008-07-10 14:22:19,02.98,02.72,01.51
1215699740027,2008-07-10 14:22:20,04.50,03.34,02.32
1215699741043,2008-07-10 14:22:21,03.29,02.88,02.17
1215699742061,2008-07-10 14:22:22,03.84,03.14,02.18
1215699743074,2008-07-10 14:22:23,03.97,03.15,02.36
1215699744091,2008-07-10 14:22:24,03.25,02.73,02.27
1215699745184,2008-07-10 14:22:25,04.35,03.53,02.23
1215699746184,2008-07-10 14:22:26,03.98,02.89,02.49
1215699747215,2008-07-10 14:22:27,04.23,03.45,03.13
1215699748215,2008-07-10 14:22:28,02.76,02.18,02.11
1215699749230,2008-07-10 14:22:29,03.73,02.51,02.35
1215699750247,2008-07-10 14:22:30,03.58,01.77,01.84
1215699751263,2008-07-10 14:22:31,03.38,01.93,02.12
1215699752294,2008-07-10 14:22:32,03.68,02.09,02.16
1215699753309,2008-07-10 14:22:33,03.49,03.56,02.21
1215699754310,2008-07-10 14:22:34,03.20,02.12,02.07
1215699755340,2008-07-10 14:22:35,03.17,02.24,02.07
1215699756356,2008-07-10 14:22:36,03.05,01.93,01.64
1215699757371,2008-07-10 14:22:37,03.42,02.42,02.65
1215699758388,2008-07-10 14:22:38,03.26,02.60,02.14
1215699759403,2008-07-10 14:22:39,03.70,02.74,02.42
1215699760403,2008-07-10 14:22:40,04.24,02.74,02.29
1215699761434,2008-07-10 14:22:41,03.28,02.60,02.05
1215699762462,2008-07-10 14:22:42,03.64,03.29,02.40
1215699763465,2008-07-10 14:22:43,03.34,02.57,01.86
1215699764481,2008-07-10 14:22:44,04.02,03.90,02.02
1215699765497,2008-07-10 14:22:45,04.95,04.95,03.02
1215699766545,2008-07-10 14:22:46,03.20,03.02,02.41
1215699767575,2008-07-10 14:22:47,03.46,02.37,02.13
1215699768575,2008-07-10 14:22:48,04.31,03.46,03.15
1215699769575,2008-07-10 14:22:49,03.98,03.36,02.10
1215699770591,2008-07-10 14:22:50,03.46,03.20,02.37
1215699771684,2008-07-10 14:22:51,03.45,02.81,02.52
1215699772716,2008-07-10 14:22:52,04.38,02.72,01.89
1215699773734,2008-07-10 14:22:53,04.39,03.07,02.83
1215699774746,2008-07-10 14:22:54,03.40,03.26,01.74
1215699775777,2008-07-10 14:22:55,03.71,03.19,02.24
1215699776794,2008-07-10 14:22:56,04.37,02.76,02.20
1215699777810,2008-07-10 14:22:57,03.61,02.59,02.17
1215699778825,2008-07-10 14:22:58,03.58,02.36,01.78
1215699779840,2008-07-10 14:22:59,03.76,02.55,02.29
1215699780855,2008-07-10 14:23:00,03.33,02.80,02.44
1215699781856,2008-07-10 14:23:01,03.64,02.57,02.02
1215699782865,2008-07-10 14:23:02,04.30,02.84,02.59
1215699783872,2008-07-10 14:23:03,03.93,02.71,02.21
1215699784887,2008-07-10 14:23:04,03.44,03.27,02.33
1215699785903,2008-07-10 14:23:05,02.95,01.90,01.78
