UnixTimeStamp,TimeStamp,X,Y,Z
1215699619058,2008-07-10 14:20:19,17.20,26.08,07.35
1215699620073,2008-07-10 14:20:20,17.53,24.65,06.80
1215699621088,2008-07-10 14:20:21,23.95,26.63,07.35
1215699622089,2008-07-10 14:20:22,16.95,25.27,09.22
1215699623089,2008-07-10 14:20:23,13.44,23.05,07.35
1215699624197,2008-07-10 14:20:24,13.10,25.78,07.32
1215699625229,2008-07-10 14:20:25,22.26,25.89,07.96
1215699626245,2008-07-10 14:20:26,15.60,14.71,07.69
1215699627261,2008-07-10 14:20:27,17.72,28.81,08.77
1215699628276,2008-07-10 14:20:28,18.95,26.07,08.55
1215699629276,2008-07-10 14:20:29,17.69,29.38,08.00
1215699630276,2008-07-10 14:20:30,18.09,30.91,07.74
1215699631292,2008-07-10 14:20:31,19.05,26.15,07.90
1215699632308,2008-07-10 14:20:32,16.36,26.67,06.62
1215699633323,2008-07-10 14:20:33,19.93,28.54,07.12
1215699634340,2008-07-10 14:20:34,19.32,28.91,07.98
1215699635354,2008-07-10 14:20:35,18.51,21.69,10.56
1215699636400,2008-07-10 14:20:36,21.09,28.56,08.65
1215699637417,2008-07-10 14:20:37,29.95,26.78,06.90
1215699638417,2008-07-10 14:20:38,12.48,24.75,08.32
1215699639433,2008-07-10 14:20:39,13.98,17.27,07.83
1215699640449,2008-07-10 14:20:40,13.00,16.60,08.88
1215699641479,2008-07-10 14:20:41,16.14,26.02,09.55
1215699642511,2008-07-10 14:20:42,16.40,24.19,07.02
1215699643526,2008-07-10 14:20:43,13.16,24.55,08.57
1215699644542,2008-07-10 14:20:44,14.98,28.28,06.51
1215699645563,2008-07-10 14:20:45,17.49,32.24,08.84
1215699646573,2008-07-10 14:20:46,13.02,24.64,06.02
1215699647573,2008-07-10 14:20:47,19.02,27.65,06.19
1215699648589,2008-07-10 14:20:48,15.13,24.03,06.34
1215699649699,2008-07-10 14:20:49,18.98,35.28,06.65
1215699650729,2008-07-10 14:20:50,14.93,21.91,06.76
1215699651745,2008-07-10 14:20:51,22.47,27.02,08.30
1215699652745,2008-07-10 14:20:52,18.46,25.76,08.32
1215699653745,2008-07-10 14:20:53,18.12,30.68,08.68
1215699654792,2008-07-10 14:20:54,15.75,24.64,09.64
1215699655808,2008-07-10 14:20:55,17.36,24.80,11.45
1215699656823,2008-07-10 14:20:56,17.87,31.03,11.39
1215699657839,2008-07-10 14:20:57,17.58,28.51,08.67
1215699658854,2008-07-10 14:20:58,14.51,21.68,07.66
1215699659855,2008-07-10 14:20:59,13.95,14.15,06.53
1215699660886,2008-07-10 14:21:00,19.02,24.88,10.35
1215699661887,2008-07-10 14:21:01,18.43,35.90,06.37
1215699662902,2008-07-10 14:21:02,17.05,23.11,08.13
1215699663917,2008-07-10 14:21:03,15.67,32.08,11.38
1215699664934,2008-07-10 14:21:04,25.50,32.03,08.89
1215699665949,2008-07-10 14:21:05,18.34,24.16,07.74
1215699666964,2008-07-10 14:21:06,12.54,20.41,07.10
1215699667979,2008-07-10 14:21:07,15.76,24.51,08.61
1215699668979,2008-07-10 14:21:08,12.74,20.00,05.80
1215699669979,2008-07-10 14:21:09,21.63,25.63,06.45
1215699670995,2008-07-10 14:21:10,18.77,25.64,07.34
1215699672011,2008-07-10 14:21:12,13.64,27.05,08.79
1215699673026,2008-07-10 14:21:13,19.11,24.95,09.97
1215699674042,2008-07-10 14:21:14,20.77,29.46,09.15
1215699675059,2008-07-10 14:21:15,15.06,24.60,09.14
1215699676059,2008-07-10 14:21:16,20.19,26.30,07.73
1215699677073,2008-07-10 14:21:17,18.63,19.10,09.51
1215699678073,2008-07-10 14:21:18,16.69,19.46,07.85
1215699679089,2008-07-10 14:21:19,24.40,25.77,06.00
1215699680198,2008-07-10 14:21:20,12.95,28.26,07.44
1215699681230,2008-07-10 14:21:21,19.34,26.95,08.18
1215699682246,2008-07-10 14:21:22,17.48,26.48,09.24
1215699683246,2008-07-10 14:21:23,13.94,26.09,09.34
1215699684276,2008-07-10 14:21:24,15.40,27.62,09.81
1215699685293,2008-07-10 14:21:25,15.54,24.17,08.93
1215699686308,2008-07-10 14:21:26,15.44,24.12,07.34
1215699687309,2008-07-10 14:21:27,21.26,26.61,09.37
1215699688339,2008-07-10 14:21:28,18.65,23.14,08.21
1215699689340,2008-07-10 14:21:29,15.26,30.55,09.21
1215699690354,2008-07-10 14:21:30,20.49,35.59,10.78
1215699691355,2008-07-10 14:21:31,16.25,29.18,07.61
1215699692371,2008-07-10 14:21:32,16.93,20.61,06.71
1215699693386,2008-07-10 14:21:33,22.73,26.45,09.35
1215699694402,2008-07-10 14:21:34,21.75,25.20,08.38
1215699695418,2008-07-10 14:21:35,23.16,25.89,06.98
1215699696434,2008-07-10 14:21:36,15.81,25.72,07.28
1215699697448,2008-07-10 14:21:37,14.07,25.48,08.91
1215699698465,2008-07-10 14:21:38,13.95,14.66,07.10
1215699699469,2008-07-10 14:21:39,16.23,18.62,08.79
1215699700480,2008-07-10 14:21:40,14.89,26.73,06.59
1215699701496,2008-07-10 14:21:41,14.42,29.23,09.47
1215699702512,2008-07-10 14:21:42,17.42,26.12,08.98
1215699703527,2008-07-10 14:21:43,19.52,29.45,07.88
1215699704527,2008-07-10 14:21:44,17.27,26.00,08.50
1215699705527,2008-07-10 14:21:45,15.49,24.21,07.67
1215699706543,2008-07-10 14:21:46,17.40,22.53,07.74
1215699707559,2008-07-10 14:21:47,16.65,24.56,06.91
1215699708574,2008-07-10 14:21:48,19.28,34.93,08.02
1215699709590,2008-07-10 14:21:49,18.56,22.02,07.37
1215699710704,2008-07-10 14:21:50,19.23,27.64,12.77
1215699711714,2008-07-10 14:21:51,18.10,29.35,07.60
1215699712715,2008-07-10 14:21:52,20.24,28.02,07.27
1215699713715,2008-07-10 14:21:53,21.68,27.83,10.02
1215699714730,2008-07-10 14:21:54,13.00,25.57,07.85
1215699715730,2008-07-10 14:21:55,16.38,23.59,08.08
1215699716730,2008-07-10 14:21:56,21.55,20.30,07.68
1215699717730,2008-07-10 14:21:57,20.56,25.41,09.72
1215699718746,2008-07-10 14:21:58,18.26,17.62,07.86
1215699719762,2008-07-10 14:21:59,11.48,24.86,07.83
1215699720777,2008-07-10 14:22:00,16.49,16.53,07.00
1215699721777,2008-07-10 14:22:01,13.47,17.81,07.49
1215699722793,2008-07-10 14:22:02,18.24,30.48,07.48
1215699723809,2008-07-10 14:22:03,21.60,24.79,08.05
1215699724824,2008-07-10 14:22:04,16.43,26.43,06.98
1215699725840,2008-07-10 14:22:05,18.37,29.61,08.51
1215699726855,2008-07-10 14:22:06,25.41,29.05,10.65
1215699727871,2008-07-10 14:22:07,17.33,25.91,07.18
1215699728871,2008-07-10 14:22:08,19.28,19.95,08.33
1215699729887,2008-07-10 14:22:09,17.77,28.72,07.33
1215699730902,2008-07-10 14:22:10,25.05,23.32,06.84
1215699731925,2008-07-10 14:22:11,14.32,24.20,08.57
1215699732934,2008-07-10 14:22:12,17.95,30.91,06.98
1215699733949,2008-07-10 14:22:13,20.15,26.03,06.53
1215699734966,2008-07-10 14:22:14,18.07,27.88,09.64
1215699735980,2008-07-10 14:22:15,16.62,27.89,07.92
1215699736996,2008-07-10 14:22:16,17.59,29.46,09.92
1215699738012,2008-07-10 14:22:18,19.33,28.93,08.85
1215699739012,2008-07-10 14:22:19,14.62,29.00,08.98
1215699740027,2008-07-10 14:22:20,19.19,23.24,08.84
1215699741043,2008-07-10 14:22:21,17.28,15.28,07.68
1215699742061,2008-07-10 14:22:22,16.28,19.80,07.55
1215699743074,2008-07-10 14:22:23,16.02,25.67,06.21
1215699744091,2008-07-10 14:22:24,26.18,31.30,08.85
1215699745184,2008-07-10 14:22:25,12.16,27.61,10.29
1215699746184,2008-07-10 14:22:26,18.85,30.68,08.63
1215699747215,2008-07-10 14:22:27,16.55,29.08,08.78
1215699748215,2008-07-10 14:22:28,11.61,18.67,08.72
1215699749230,2008-07-10 14:22:29,13.33,23.48,06.70
1215699750247,2008-07-10 14:22:30,14.76,31.76,08.65
1215699751263,2008-07-10 14:22:31,14.83,29.15,08.83
1215699752294,2008-07-10 14:22:32,19.24,24.02,08.02
1215699753309,2008-07-10 14:22:33,14.83,29.78,07.35
1215699754310,2008-07-10 14:22:34,19.15,25.68,06.46
1215699755340,2008-07-10 14:22:35,14.95,28.40,06.55
1215699756356,2008-07-10 14:22:36,13.13,24.15,09.18
1215699757371,2008-07-10 14:22:37,20.47,29.16,07.76
1215699758388,2008-07-10 14:22:38,18.40,25.31,11.93
1215699759403,2008-07-10 14:22:39,16.58,23.37,09.58
1215699760403,2008-07-10 14:22:40,19.00,21.95,07.61
1215699761434,2008-07-10 14:22:41,12.39,14.72,09.44
1215699762462,2008-07-10 14:22:42,14.48,22.55,08.81
1215699763465,2008-07-10 14:22:43,20.30,23.23,08.55
1215699764481,2008-07-10 14:22:44,19.85,30.44,08.10
1215699765497,2008-07-10 14:22:45,15.95,27.95,08.65
1215699766545,2008-07-10 14:22:46,16.60,22.18,07.33
1215699767575,2008-07-10 14:22:47,17.73,29.80,07.05
1215699768575,2008-07-10 14:22:48,18.58,38.69,07.81
1215699769575,2008-07-10 14:22:49,22.30,32.81,08.97
1215699770591,2008-07-10 14:22:50,15.28,21.46,08.72
1215699771684,2008-07-10 14:22:51,14.89,27.64,08.20
1215699772716,2008-07-10 14:22:52,15.98,28.07,08.79
1215699773734,2008-07-10 14:22:53,13.53,27.98,08.70
1215699774746,2008-07-10 14:22:54,14.59,26.20,06.78
1215699775777,2008-07-10 14:22:55,20.05,31.65,07.25
1215699776794,2008-07-10 14:22:56,14.05,18.78,08.41
1215699777810,2008-07-10 14:22:57,21.03,28.10,08.26
1215699778825,2008-07-10 14:22:58,19.65,29.81,07.98
1215699779840,2008-07-10 14:22:59,17.35,20.83,06.83
1215699780855,2008-07-10 14:23:00,18.32,25.93,07.39
1215699781856,2008-07-10 14:23:01,17.12,30.90,07.33
1215699782865,2008-07-10 14:23:02,20.61,24.27,07.07
1215699783872,2008-07-10 14:23:03,16.88,27.23,07.20
1215699784887,2008-07-10 14:23:04,18.02,26.24,07.48
1215699785903,2008-07-10 14:23:05,18.19,26.35,08.65
1215699786919,2008-07-10 14:23:06,16.12,25.40,07.40
1215699787934,2008-07-10 14:23:07,15.07,15.46,07.07
1215699788949,2008-07-10 14:23:08,20.50,26.48,07.95
1215699789966,2008-07-10 14:23:09,19.00,19.59,07.85
1215699790980,2008-07-10 14:23:10,15.64,26.30,07.11
1215699791997,2008-07-10 14:23:11,19.42,20.82,07.61
1215699793013,2008-07-10 14:23:13,16.42,26.23,07.26
1215699794029,2008-07-10 14:23:14,17.63,27.43,07.30
1215699795060,2008-07-10 14:23:15,20.57,25.13,08.39
1215699796060,2008-07-10 14:23:16,19.26,31.24,06.95
1215699797090,2008-07-10 14:23:17,18.68,27.95,07.24
1215699798091,2008-07-10 14:23:18,17.63,27.56,07.40
1215699799091,2008-07-10 14:23:19,14.10,25.72,10.00
1215699800200,2008-07-10 14:23:20,17.16,22.73,07.05
1215699801231,2008-07-10 14:23:21,15.11,27.11,11.13
1215699802247,2008-07-10 14:23:22,19.64,26.95,07.21
1215699803247,2008-07-10 14:23:23,18.67,33.17,08.29
1215699804263,2008-07-10 14:23:24,15.86,28.69,07.50
1215699805278,2008-07-10 14:23:25,20.44,32.49,08.67
1215699806294,2008-07-10 14:23:26,17.39,29.43,08.20
1215699807310,2008-07-10 14:23:27,15.25,28.28,07.05
1215699808325,2008-07-10 14:23:28,15.02,23.64,07.09
1215699809341,2008-07-10 14:23:29,12.48,15.50,07.63
1215699810356,2008-07-10 14:23:30,15.50,26.57,07.05
1215699811403,2008-07-10 14:23:31,16.08,19.23,06.00
1215699812436,2008-07-10 14:23:32,16.66,26.68,08.02
1215699813450,2008-07-10 14:23:33,14.93,25.88,09.26
1215699814497,2008-07-10 14:23:34,20.02,28.93,08.42
1215699815513,2008-07-10 14:23:35,18.02,30.93,07.61
1215699816528,2008-07-10 14:23:36,15.59,29.83,08.02
1215699817544,2008-07-10 14:23:37,20.53,30.73,08.65
1215699818564,2008-07-10 14:23:38,13.48,23.79,07.55
1215699819575,2008-07-10 14:23:39,12.63,18.24,07.85
1215699820592,2008-07-10 14:23:40,16.10,28.26,07.51
1215699821685,2008-07-10 14:23:41,20.55,29.35,06.55
1215699822731,2008-07-10 14:23:42,16.96,27.43,07.65
1215699823747,2008-07-10 14:23:43,15.19,23.67,07.17
1215699824763,2008-07-10 14:23:44,12.26,16.31,09.59
1215699825763,2008-07-10 14:23:45,15.30,24.98,06.14
1215699826764,2008-07-10 14:23:46,14.88,30.00,07.37
1215699827795,2008-07-10 14:23:47,16.53,30.02,08.07
1215699828810,2008-07-10 14:23:48,20.86,21.75,10.17
1215699829826,2008-07-10 14:23:49,21.90,31.05,09.71
1215699830842,2008-07-10 14:23:50,14.55,28.10,08.53
1215699831857,2008-07-10 14:23:51,13.63,17.92,07.84
1215699832872,2008-07-10 14:23:52,19.89,31.97,07.79
1215699833872,2008-07-10 14:23:53,13.92,14.41,07.77
1215699834888,2008-07-10 14:23:54,17.89,19.43,07.49
1215699835903,2008-07-10 14:23:55,11.41,18.92,08.10
1215699836935,2008-07-10 14:23:56,17.70,26.70,07.93
1215699837967,2008-07-10 14:23:57,15.42,25.32,08.39
1215699838981,2008-07-10 14:23:58,20.76,27.00,08.85
1215699839998,2008-07-10 14:23:59,17.39,20.13,08.89
1215699841013,2008-07-10 14:24:01,14.69,19.37,09.26
1215699842013,2008-07-10 14:24:02,13.35,27.74,08.13
1215699843028,2008-07-10 14:24:03,13.50,34.31,09.83
1215699844045,2008-07-10 14:24:04,13.70,24.49,06.08
1215699845060,2008-07-10 14:24:05,14.40,30.62,08.36
1215699846076,2008-07-10 14:24:06,20.51,34.35,06.49
1215699847092,2008-07-10 14:24:07,20.40,26.45,06.25
1215699848185,2008-07-10 14:24:08,16.27,26.91,06.86
1215699849231,2008-07-10 14:24:09,15.86,16.36,07.07
1215699850247,2008-07-10 14:24:10,15.63,30.37,09.58
1215699851263,2008-07-10 14:24:11,17.55,29.71,07.58
1215699852264,2008-07-10 14:24:12,17.02,26.59,07.56
1215699853264,2008-07-10 14:24:13,17.76,32.51,08.57
1215699854264,2008-07-10 14:24:14,16.12,38.24,10.74
1215699855278,2008-07-10 14:24:15,19.75,21.90,07.40
1215699856278,2008-07-10 14:24:16,14.07,26.63,08.24
1215699857310,2008-07-10 14:24:17,17.88,26.15,08.15
1215699858325,2008-07-10 14:24:18,17.38,29.74,08.86
1215699859342,2008-07-10 14:24:19,14.17,22.64,08.90
1215699860357,2008-07-10 14:24:20,16.37,15.12,07.44
1215699861420,2008-07-10 14:24:21,13.95,26.33,09.20
1215699862435,2008-07-10 14:24:22,11.08,21.35,09.88
1215699863436,2008-07-10 14:24:23,18.33,35.23,09.38
1215699864450,2008-07-10 14:24:24,16.86,27.60,08.47
1215699865466,2008-07-10 14:24:25,16.93,31.48,06.55
1215699866498,2008-07-10 14:24:26,15.35,24.33,07.49
1215699867529,2008-07-10 14:24:27,13.91,30.91,08.47
1215699868545,2008-07-10 14:24:28,15.10,33.28,08.35
1215699869561,2008-07-10 14:24:29,14.95,24.69,07.38
1215699870685,2008-07-10 14:24:30,17.88,21.64,08.07
1215699871686,2008-07-10 14:24:31,19.10,35.14,09.48
1215699872717,2008-07-10 14:24:32,14.93,24.88,07.65
1215699873717,2008-07-10 14:24:33,15.12,21.77,08.88
1215699874717,2008-07-10 14:24:34,15.48,24.02,07.91
1215699875721,2008-07-10 14:24:35,15.25,28.95,06.73
1215699876732,2008-07-10 14:24:36,12.20,24.24,08.67
1215699877732,2008-07-10 14:24:37,14.31,20.85,07.10
1215699878732,2008-07-10 14:24:38,10.73,18.90,06.34
1215699879748,2008-07-10 14:24:39,10.29,12.34,05.10
1215699880764,2008-07-10 14:24:40,14.20,20.57,10.25
1215699881764,2008-07-10 14:24:41,08.07,17.84,06.98
1215699882764,2008-07-10 14:24:42,08.40,17.33,05.81
1215699883764,2008-07-10 14:24:43,14.05,27.19,09.93
1215699884779,2008-07-10 14:24:44,19.95,47.67,12.38
1215699885795,2008-07-10 14:24:45,22.37,36.00,11.61
1215699886811,2008-07-10 14:24:46,18.93,43.60,15.38
1215699887826,2008-07-10 14:24:47,27.44,37.58,13.67
1215699888842,2008-07-10 14:24:48,31.67,26.97,13.59
1215699889857,2008-07-10 14:24:49,27.13,43.98,12.35
1215699890873,2008-07-10 14:24:50,24.45,26.33,12.02
1215699891873,2008-07-10 14:24:51,28.60,54.49,12.60
1215699892873,2008-07-10 14:24:52,20.34,41.08,14.21
1215699893889,2008-07-10 14:24:53,28.11,43.64,13.72
1215699894889,2008-07-10 14:24:54,24.13,33.28,14.20
1215699895904,2008-07-10 14:24:55,25.26,35.52,13.02
1215699896921,2008-07-10 14:24:56,27.58,33.68,13.95
1215699897936,2008-07-10 14:24:57,22.55,38.05,11.43
1215699898936,2008-07-10 14:24:58,22.31,46.67,16.57
1215699899951,2008-07-10 14:24:59,21.67,33.02,14.19
1215699900967,2008-07-10 14:25:00,22.50,28.58,17.38
1215699901983,2008-07-10 14:25:01,21.63,33.48,14.40
1215699902998,2008-07-10 14:25:02,21.05,34.35,12.67
1215699904014,2008-07-10 14:25:04,17.08,27.97,09.31
1215699905014,2008-07-10 14:25:05,13.14,22.19,07.56
1215699906029,2008-07-10 14:25:06,15.16,31.19,12.14
1215699907046,2008-07-10 14:25:07,11.73,24.60,07.82
1215699908046,2008-07-10 14:25:08,11.67,26.10,05.52
1215699909061,2008-07-10 14:25:09,18.38,25.93,06.29
1215699910077,2008-07-10 14:25:10,24.37,33.55,07.37
1215699911092,2008-07-10 14:25:11,18.10,36.83,07.67
1215699912107,2008-07-10 14:25:12,16.82,34.33,09.36
1215699913123,2008-07-10 14:25:13,16.37,31.12,08.17
1215699914202,2008-07-10 14:25:14,20.00,27.57,08.17
1215699915218,2008-07-10 14:25:15,18.26,27.91,07.93
1215699916233,2008-07-10 14:25:16,18.70,26.49,08.79
1215699917264,2008-07-10 14:25:17,14.29,30.76,07.21
1215699918264,2008-07-10 14:25:18,22.31,29.62,07.52
1215699919279,2008-07-10 14:25:19,17.82,33.55,09.29
1215699920279,2008-07-10 14:25:20,15.41,32.95,08.84
1215699921280,2008-07-10 14:25:21,21.39,30.32,08.61
1215699922280,2008-07-10 14:25:22,18.07,25.29,07.95
1215699923280,2008-07-10 14:25:23,15.90,28.73,09.12
1215699924295,2008-07-10 14:25:24,14.26,23.43,06.21
1215699925311,2008-07-10 14:25:25,16.67,20.71,07.67
1215699926312,2008-07-10 14:25:26,15.41,23.51,08.16
1215699927342,2008-07-10 14:25:27,13.90,20.19,10.00
1215699928358,2008-07-10 14:25:28,13.87,27.18,06.95
1215699929373,2008-07-10 14:25:29,12.05,22.46,10.20
1215699930374,2008-07-10 14:25:30,22.84,24.68,08.08
1215699931406,2008-07-10 14:25:31,09.94,27.14,06.97
1215699932420,2008-07-10 14:25:32,20.02,22.93,07.59
1215699933421,2008-07-10 14:25:33,13.66,23.95,07.24
1215699934421,2008-07-10 14:25:34,17.03,27.53,06.53
1215699935436,2008-07-10 14:25:35,20.72,32.74,07.98
1215699936437,2008-07-10 14:25:36,16.72,21.72,07.47
1215699937452,2008-07-10 14:25:37,25.34,31.05,07.68
1215699938468,2008-07-10 14:25:38,19.59,26.88,08.28
1215699939483,2008-07-10 14:25:39,12.67,28.15,09.18
1215699940499,2008-07-10 14:25:40,17.86,31.03,11.40
1215699941515,2008-07-10 14:25:41,18.30,28.89,07.32
1215699942515,2008-07-10 14:25:42,18.49,28.59,10.21
1215699943545,2008-07-10 14:25:43,21.72,33.89,07.97
1215699944545,2008-07-10 14:25:44,17.57,26.64,08.36
1215699945546,2008-07-10 14:25:45,23.00,27.90,09.26
1215699946561,2008-07-10 14:25:46,16.03,28.23,10.58
1215699947561,2008-07-10 14:25:47,14.95,25.16,07.78
1215699948580,2008-07-10 14:25:48,11.05,15.18,09.08
1215699949592,2008-07-10 14:25:49,19.15,22.30,07.70
1215699950593,2008-07-10 14:25:50,15.28,22.03,09.46
1215699951702,2008-07-10 14:25:51,15.70,32.25,10.35
1215699952733,2008-07-10 14:25:52,12.55,29.73,07.68
1215699953749,2008-07-10 14:25:53,16.10,25.23,07.60
1215699954764,2008-07-10 14:25:54,16.24,14.83,06.95
1215699955780,2008-07-10 14:25:55,14.69,34.90,07.38
1215699956796,2008-07-10 14:25:56,14.41,24.56,10.20
1215699957796,2008-07-10 14:25:57,15.92,28.37,05.39
1215699958796,2008-07-10 14:25:58,17.64,20.64,09.21
1215699959812,2008-07-10 14:25:59,09.10,20.15,08.97
1215699960827,2008-07-10 14:26:00,15.27,24.41,07.57
1215699961843,2008-07-10 14:26:01,18.91,33.79,07.77
1215699962843,2008-07-10 14:26:02,20.59,33.15,05.82
1215699963858,2008-07-10 14:26:03,22.29,35.26,07.37
1215699964874,2008-07-10 14:26:04,14.46,23.12,07.80
1215699965890,2008-07-10 14:26:05,12.74,28.13,08.00
1215699966905,2008-07-10 14:26:06,16.90,31.48,07.73
1215699967921,2008-07-10 14:26:07,13.34,23.22,09.07
1215699968937,2008-07-10 14:26:08,19.72,27.07,07.98
1215699969983,2008-07-10 14:26:09,16.50,24.02,07.86
1215699970983,2008-07-10 14:26:10,20.07,29.19,08.81
1215699972003,2008-07-10 14:26:12,18.03,28.63,08.42
1215699973015,2008-07-10 14:26:13,16.00,26.37,09.17
1215699974042,2008-07-10 14:26:14,13.65,27.42,08.02
1215699975046,2008-07-10 14:26:15,17.27,18.59,08.29
1215699976068,2008-07-10 14:26:16,17.50,31.33,09.75
1215699977077,2008-07-10 14:26:17,14.91,31.07,09.51
1215699978094,2008-07-10 14:26:18,13.57,30.50,08.98
1215699979187,2008-07-10 14:26:19,12.89,17.68,08.03
1215699980218,2008-07-10 14:26:20,15.88,28.53,06.72
1215699981249,2008-07-10 14:26:21,16.93,29.71,08.09
1215699982265,2008-07-10 14:26:22,17.67,30.95,11.60
1215699983265,2008-07-10 14:26:23,20.65,20.00,10.49
1215699984265,2008-07-10 14:26:24,17.95,25.26,10.54
1215699985265,2008-07-10 14:26:25,26.70,33.00,09.90
1215699986280,2008-07-10 14:26:26,20.82,27.38,12.62
1215699987297,2008-07-10 14:26:27,19.68,26.09,11.16
1215699988312,2008-07-10 14:26:28,23.19,28.74,08.38
1215699989327,2008-07-10 14:26:29,25.18,38.05,13.24
1215699990327,2008-07-10 14:26:30,21.95,26.27,11.48
1215699991343,2008-07-10 14:26:31,31.38,36.21,14.13
1215699992375,2008-07-10 14:26:32,18.62,30.79,16.41
1215699993405,2008-07-10 14:26:33,23.84,57.89,15.14
1215699994422,2008-07-10 14:26:34,24.32,32.46,15.17
1215699995438,2008-07-10 14:26:35,22.40,40.14,11.71
1215699996452,2008-07-10 14:26:36,32.32,33.18,12.97
1215699997468,2008-07-10 14:26:37,27.21,29.56,16.05
1215699998483,2008-07-10 14:26:38,31.95,39.21,13.29
1215699999500,2008-07-10 14:26:39,28.18,32.85,12.75
1215700000529,2008-07-10 14:26:40,26.79,36.63,11.88
1215700001531,2008-07-10 14:26:41,30.05,36.81,15.43
1215700002547,2008-07-10 14:26:42,32.78,35.58,18.93
1215700003563,2008-07-10 14:26:43,33.72,50.11,18.19
1215700004577,2008-07-10 14:26:44,34.41,28.54,16.79
1215700005593,2008-07-10 14:26:45,27.57,30.81,14.69
1215700006687,2008-07-10 14:26:46,29.20,36.68,17.39
1215700007719,2008-07-10 14:26:47,40.16,49.35,17.42
1215700008733,2008-07-10 14:26:48,26.80,31.41,15.73
1215700009749,2008-07-10 14:26:49,40.75,30.33,14.38
1215700010750,2008-07-10 14:26:50,25.80,42.78,14.83
1215700011750,2008-07-10 14:26:51,45.03,48.41,17.18
1215700012765,2008-07-10 14:26:52,34.74,32.12,17.56
1215700013781,2008-07-10 14:26:53,38.62,41.21,19.79
1215700014796,2008-07-10 14:26:54,36.35,30.80,12.60
1215700015796,2008-07-10 14:26:55,45.61,64.79,20.24
1215700016813,2008-07-10 14:26:56,30.87,35.26,18.41
1215700017828,2008-07-10 14:26:57,31.14,32.00,12.30
1215700018847,2008-07-10 14:26:58,47.79,43.46,17.05
1215700019859,2008-07-10 14:26:59,39.17,25.72,17.86
1215700020874,2008-07-10 14:27:00,30.43,40.30,18.57
1215700021874,2008-07-10 14:27:01,41.08,55.78,15.19
1215700022891,2008-07-10 14:27:02,55.79,69.71,20.00
1215700023905,2008-07-10 14:27:03,37.57,46.38,16.50
1215700024905,2008-07-10 14:27:04,32.68,33.76,16.55
1215700025921,2008-07-10 14:27:05,33.63,33.23,17.40
1215700026937,2008-07-10 14:27:06,35.36,42.23,14.56
1215700027952,2008-07-10 14:27:07,30.76,19.64,11.21
1215700028953,2008-07-10 14:27:08,47.21,43.42,13.37
1215700029984,2008-07-10 14:27:09,42.78,43.02,17.71
1215700030999,2008-07-10 14:27:10,34.38,52.64,14.52
1215700032020,2008-07-10 14:27:12,57.90,35.62,16.74
1215700033031,2008-07-10 14:27:13,36.56,57.79,12.38
1215700034076,2008-07-10 14:27:14,32.57,36.26,16.80
1215700035078,2008-07-10 14:27:15,38.07,34.26,12.36
1215700036078,2008-07-10 14:27:16,33.45,51.50,20.45
1215700037093,2008-07-10 14:27:17,26.40,24.58,13.40
1215700038188,2008-07-10 14:27:18,31.63,41.76,13.80
1215700039205,2008-07-10 14:27:19,45.23,31.25,15.98
1215700040234,2008-07-10 14:27:20,31.55,44.97,15.39
1215700041250,2008-07-10 14:27:21,26.37,26.21,14.58
1215700042250,2008-07-10 14:27:22,38.49,42.16,17.05
1215700043281,2008-07-10 14:27:23,29.95,20.70,14.07
1215700044297,2008-07-10 14:27:24,29.03,22.59,12.68
1215700045313,2008-07-10 14:27:25,29.85,34.13,13.64
1215700046328,2008-07-10 14:27:26,34.78,46.47,17.03
1215700047344,2008-07-10 14:27:27,29.93,23.48,12.86
1215700048344,2008-07-10 14:27:28,33.05,30.00,15.07
1215700049359,2008-07-10 14:27:29,50.36,55.64,21.36
1215700050359,2008-07-10 14:27:30,41.68,54.15,19.00
1215700051391,2008-07-10 14:27:31,38.18,45.55,14.74
1215700052406,2008-07-10 14:27:32,35.87,34.90,17.28
1215700053422,2008-07-10 14:27:33,42.95,48.92,18.74
1215700054438,2008-07-10 14:27:34,38.29,41.98,16.83
1215700055453,2008-07-10 14:27:35,42.27,36.49,14.19
1215700056453,2008-07-10 14:27:36,34.74,49.85,20.00
1215700057469,2008-07-10 14:27:37,30.24,36.88,16.41
1215700058485,2008-07-10 14:27:38,29.12,33.93,14.85
1215700059500,2008-07-10 14:27:39,38.38,44.43,14.80
1215700060516,2008-07-10 14:27:40,40.13,22.73,17.15
1215700061516,2008-07-10 14:27:41,36.83,30.80,15.90
1215700062531,2008-07-10 14:27:42,37.64,23.03,11.72
1215700063547,2008-07-10 14:27:43,39.93,43.38,16.05
1215700064563,2008-07-10 14:27:44,38.08,32.18,12.58
1215700065579,2008-07-10 14:27:45,41.95,41.89,15.76
1215700066594,2008-07-10 14:27:46,36.06,32.00,20.31
1215700067595,2008-07-10 14:27:47,43.39,51.76,22.68
1215700068688,2008-07-10 14:27:48,38.15,28.18,15.82
1215700069719,2008-07-10 14:27:49,29.64,25.36,13.05
1215700070734,2008-07-10 14:27:50,29.23,52.03,16.21
1215700071750,2008-07-10 14:27:51,38.58,44.18,19.58
1215700072785,2008-07-10 14:27:52,31.59,26.82,15.59
1215700073797,2008-07-10 14:27:53,39.85,61.70,22.75
1215700074808,2008-07-10 14:27:54,31.24,23.39,13.32
1215700075820,2008-07-10 14:27:55,31.64,25.60,10.62
