UnixTimeStamp,TimeStamp,ZephyrHeart Rate Data,ZephyrRES - Respiration Rate Data,ZephyrPOS - Posture Data,ZephyrACC - Activity Data
1215698308806,7/10/2008 13:58,84,16.7,0,0
1215698309806,7/10/2008 13:58,85,16.7,0,0.01
1215698310808,7/10/2008 13:58,85,16.7,0,0.02
1215698311822,7/10/2008 13:58,86,16.7,0,0.01
1215698312852,7/10/2008 13:58,87,16.7,0,0.02
1215698313853,7/10/2008 13:58,86,16.7,0,0.02
1215698314868,7/10/2008 13:58,85,16.7,0,0.01
1215698315868,7/10/2008 13:58,85,16.6,0,0
1215698316869,7/10/2008 13:58,85,16.6,0,0.01
1215698317869,7/10/2008 13:58,83,16.6,0,0.03
1215698318884,7/10/2008 13:58,82,16.7,0,0.01
1215698319884,7/10/2008 13:58,79,16.7,0,0
1215698320900,7/10/2008 13:58,81,16.8,0,0
1215698321916,7/10/2008 13:58,83,16.9,0,0
1215698322931,7/10/2008 13:58,85,17,0,0.01
1215698323931,7/10/2008 13:58,86,17.1,0,0
1215698324947,7/10/2008 13:58,88,17.1,0,0
1215698325977,7/10/2008 13:58,90,17.1,0,0.03
1215698326978,7/10/2008 13:58,90,17.1,0,0.06
1215698327991,7/10/2008 13:58,90,17.1,0,0.04
1215698328994,7/10/2008 13:58,92,17.1,0,0.03
1215698330133,7/10/2008 13:58,92,17,0,0.08
1215698331197,7/10/2008 13:58,93,17.1,14,0.4
1215698332213,7/10/2008 13:58,92,17.1,21,0.23
1215698333228,7/10/2008 13:58,90,17.2,20,0.13
1215698334254,7/10/2008 13:58,90,17.2,11,0.25
1215698335275,7/10/2008 13:58,90,17.3,14,0.23
1215698336275,7/10/2008 13:58,90,17.3,23,0.23
1215698337275,7/10/2008 13:58,90,17.4,20,0.27
1215698338275,7/10/2008 13:58,89,17.4,-11,0.26
1215698339275,7/10/2008 13:58,89,17.5,0,0.17
1215698340275,7/10/2008 13:59,90,17.5,0,0.11
1215698341283,7/10/2008 13:59,91,17.6,0,0.1
1215698342306,7/10/2008 13:59,92,17.7,0,0.04
1215698343307,7/10/2008 13:59,93,17.8,0,0.04
1215698344337,7/10/2008 13:59,95,17.9,0,0.03
1215698345337,7/10/2008 13:59,96,18,0,0.04
1215698346337,7/10/2008 13:59,96,18.1,0,0.01
1215698347337,7/10/2008 13:59,96,18.2,0,0.02
1215698348337,7/10/2008 13:59,96,18.3,0,0.05
1215698349338,7/10/2008 13:59,94,18.4,0,0.07
1215698350354,7/10/2008 13:59,92,18.5,0,0.08
1215698351384,7/10/2008 13:59,90,18.5,0,0.08
1215698352386,7/10/2008 13:59,88,18.6,0,0.06
1215698353400,7/10/2008 13:59,88,18.6,0,0.04
1215698354400,7/10/2008 13:59,88,18.7,0,0.04
1215698355416,7/10/2008 13:59,88,18.6,0,0.03
1215698356416,7/10/2008 13:59,89,18.5,0,0.02
1215698357417,7/10/2008 13:59,90,18.4,0,0.03
1215698358431,7/10/2008 13:59,89,18.4,0,0.02
1215698359447,7/10/2008 13:59,87,18.3,0,0.02
1215698360448,7/10/2008 13:59,86,18.2,0,0.03
1215698361478,7/10/2008 13:59,87,18.1,0,0.02
1215698362478,7/10/2008 13:59,87,18.1,0,0.02
1215698363495,7/10/2008 13:59,86,18,0,0.06
1215698364510,7/10/2008 13:59,84,17.9,0,0.06
1215698365510,7/10/2008 13:59,83,17.8,0,0.06
1215698366525,7/10/2008 13:59,82,17.8,-8,0.05
1215698367526,7/10/2008 13:59,81,17.7,-8,0.04
1215698368540,7/10/2008 13:59,,,,
1215698369542,7/10/2008 13:59,81,17.6,-8,0.04
1215698370556,7/10/2008 13:59,82,17.6,-8,0.05
1215698371557,7/10/2008 13:59,81,17.5,-8,0.05
1215698372567,7/10/2008 13:59,82,17.4,-8,0.07
1215698373572,7/10/2008 13:59,82,17.3,0,0.05
1215698374585,7/10/2008 13:59,82,17.2,-8,0.07
1215698375635,7/10/2008 13:59,82,17.1,-8,0.05
1215698376636,7/10/2008 13:59,82,17,-8,0.05
1215698377650,7/10/2008 13:59,82,16.9,-8,0.05
1215698378651,7/10/2008 13:59,83,16.8,-8,0.04
1215698379682,7/10/2008 13:59,84,16.8,-8,0.03
1215698380691,7/10/2008 13:59,84,16.7,0,0.02
1215698381697,7/10/2008 13:59,84,16.6,0,0.02
1215698382698,7/10/2008 13:59,85,16.6,-8,0.04
1215698383712,7/10/2008 13:59,85,16.6,-8,0.03
1215698384712,7/10/2008 13:59,83,16.6,-8,0.02
1215698385713,7/10/2008 13:59,82,16.6,-8,0.02
1215698386729,7/10/2008 13:59,82,16.6,-8,0.01
1215698387729,7/10/2008 13:59,82,16.6,-8,0.04
1215698388729,7/10/2008 13:59,82,16.6,-11,0.11
1215698389746,7/10/2008 13:59,84,16.6,-11,0.03
1215698390760,7/10/2008 13:59,84,16.6,-11,0.02
1215698391760,7/10/2008 13:59,84,16.6,-11,0.01
1215698392776,7/10/2008 13:59,85,16.5,-11,0.01
1215698393791,7/10/2008 13:59,86,16.4,-11,0.01
1215698394791,7/10/2008 13:59,85,16.3,-11,0.01
1215698395807,7/10/2008 13:59,84,16.2,-8,0.02
1215698396807,7/10/2008 13:59,83,16,-8,0.06
1215698397823,7/10/2008 13:59,83,15.9,-8,0.05
1215698398837,7/10/2008 13:59,84,15.8,-8,0.04
1215698399857,7/10/2008 13:59,86,15.7,-8,0.03
1215698400869,7/10/2008 14:00,88,15.6,-8,0.01
1215698401870,7/10/2008 14:00,90,15.5,-8,0.01
1215698402885,7/10/2008 14:00,91,15.3,-8,0.03
1215698403885,7/10/2008 14:00,88,15.2,-8,0.05
1215698404900,7/10/2008 14:00,87,15.1,-8,0.07
1215698405903,7/10/2008 14:00,86,15,-8,0.04
1215698406917,7/10/2008 14:00,83,14.9,-8,0.05
1215698407932,7/10/2008 14:00,80,14.7,-8,0.05
1215698408948,7/10/2008 14:00,80,14.6,-8,0.05
1215698409963,7/10/2008 14:00,80,14.5,-8,0.03
1215698410979,7/10/2008 14:00,80,14.4,-8,0.03
1215698411995,7/10/2008 14:00,80,14.3,-8,0.02
1215698412995,7/10/2008 14:00,81,14.2,-8,0.02
1215698414010,7/10/2008 14:00,80,14,-8,0.02
1215698415026,7/10/2008 14:00,81,13.9,-8,0.03
1215698416042,7/10/2008 14:00,81,13.8,-8,0.03
1215698417042,7/10/2008 14:00,79,13.9,-8,0.03
1215698418042,7/10/2008 14:00,79,14,-8,0.04
1215698419042,7/10/2008 14:00,79,14,-8,0.03
1215698420057,7/10/2008 14:00,78,14.1,-8,0.04
1215698421057,7/10/2008 14:00,78,14.2,-8,0.02
1215698422073,7/10/2008 14:00,79,14.1,-8,0.03
1215698423073,7/10/2008 14:00,79,14.1,-8,0.04
1215698424167,7/10/2008 14:00,78,14,-8,0.03
1215698425183,7/10/2008 14:00,80,14,-8,0.03
1215698426213,7/10/2008 14:00,82,13.9,0,0.04
1215698427230,7/10/2008 14:00,79,13.9,0,0.02
1215698428230,7/10/2008 14:00,79,13.8,0,0.02
1215698429245,7/10/2008 14:00,79,13.8,0,0.01
1215698430260,7/10/2008 14:00,81,13.7,0,0.01
1215698431260,7/10/2008 14:00,83,13.7,0,0.01
1215698432276,7/10/2008 14:00,84,13.6,0,0.01
1215698433294,7/10/2008 14:00,86,13.6,0,0.01
1215698434308,7/10/2008 14:00,87,13.5,0,0.01
1215698435323,7/10/2008 14:00,88,13.5,0,0.01
1215698436338,7/10/2008 14:00,89,13.5,0,0.02
1215698437354,7/10/2008 14:00,88,13.4,0,0.01
1215698438355,7/10/2008 14:00,88,13.4,0,0.01
1215698439370,7/10/2008 14:00,87,13.4,0,0
1215698440370,7/10/2008 14:00,85,13.6,0,0
1215698441401,7/10/2008 14:00,82,13.7,0,0
1215698442419,7/10/2008 14:00,80,13.8,0,0
1215698443449,7/10/2008 14:00,78,13.9,0,0
1215698444449,7/10/2008 14:00,76,14,0,0.02
1215698445463,7/10/2008 14:00,75,14.1,0,0.01
1215698446463,7/10/2008 14:00,73,14.2,0,0.01
1215698447463,7/10/2008 14:00,71,14.3,0,0.01
1215698448463,7/10/2008 14:00,70,14.4,0,0.01
1215698449480,7/10/2008 14:00,69,14.4,0,0.02
1215698450495,7/10/2008 14:00,69,14.3,0,0
1215698451496,7/10/2008 14:00,70,14.5,0,0.01
1215698452526,7/10/2008 14:00,73,14.6,0,0
1215698453526,7/10/2008 14:00,76,14.8,0,0
1215698454527,7/10/2008 14:00,77,14.9,0,0.01
1215698455527,7/10/2008 14:00,78,14.9,0,0
1215698456542,7/10/2008 14:00,,,,
1215698457543,7/10/2008 14:00,79,15,0,0
1215698458543,7/10/2008 14:00,81,15.1,0,0
1215698459543,7/10/2008 14:00,82,15.1,0,0.01
1215698460543,7/10/2008 14:01,82,15.1,0,0.01
1215698461573,7/10/2008 14:01,83,15.1,0,0.01
1215698462584,7/10/2008 14:01,83,15.1,0,0
1215698463589,7/10/2008 14:01,83,15.1,0,0.02
1215698464590,7/10/2008 14:01,82,15,0,0.04
1215698465604,7/10/2008 14:01,83,15,0,0.03
1215698466605,7/10/2008 14:01,83,15,0,0.05
1215698467605,7/10/2008 14:01,,,,
1215698468668,7/10/2008 14:01,83,15,0,0.04
1215698469699,7/10/2008 14:01,83,15.1,0,0.04
1215698470714,7/10/2008 14:01,84,15.1,0,0.03
1215698471717,7/10/2008 14:01,84,15.1,0,0.02
1215698472746,7/10/2008 14:01,83,15.1,0,0.03
1215698473748,7/10/2008 14:01,84,15.1,0,0.02
1215698474761,7/10/2008 14:01,84,15.2,0,0.02
1215698475761,7/10/2008 14:01,84,15.2,0,0.01
1215698476761,7/10/2008 14:01,82,15.2,-8,0.03
1215698477761,7/10/2008 14:01,81,15.3,-8,0.02
1215698478761,7/10/2008 14:01,82,15.3,-8,0.07
1215698479777,7/10/2008 14:01,82,15.4,-8,0.03
1215698480793,7/10/2008 14:01,82,15.4,-8,0.04
1215698481808,7/10/2008 14:01,82,15.5,-8,0.02
1215698482824,7/10/2008 14:01,81,15.6,-8,0.02
1215698483824,7/10/2008 14:01,80,15.7,-8,0.02
1215698484824,7/10/2008 14:01,80,15.7,-8,0.03
1215698485824,7/10/2008 14:01,79,15.8,-8,0.02
1215698486839,7/10/2008 14:01,80,15.9,-8,0.03
1215698487839,7/10/2008 14:01,81,16,-8,0.02
1215698488839,7/10/2008 14:01,81,15.9,-8,0.02
1215698489855,7/10/2008 14:01,80,15.9,-8,0.02
1215698490856,7/10/2008 14:01,80,15.8,-8,0
1215698491886,7/10/2008 14:01,82,15.7,-8,0
1215698492890,7/10/2008 14:01,82,15.6,-8,0.01
1215698493918,7/10/2008 14:01,81,15.5,-8,0.01
1215698494918,7/10/2008 14:01,81,15.5,-8,0.01
1215698495918,7/10/2008 14:01,82,15.4,-8,0.01
1215698496918,7/10/2008 14:01,82,15.4,-8,0.01
1215698497919,7/10/2008 14:01,81,15.4,-11,0.02
1215698498933,7/10/2008 14:01,81,15.3,-11,0.01
1215698499933,7/10/2008 14:01,80,15.3,-11,0.01
1215698500933,7/10/2008 14:01,79,15.3,-11,0.01
1215698501934,7/10/2008 14:01,78,15.3,-11,0.01
1215698502949,7/10/2008 14:01,80,15.3,-11,0.01
1215698503952,7/10/2008 14:01,82,15.3,-11,0.01
1215698504952,7/10/2008 14:01,83,15.3,-11,0.02
1215698505965,7/10/2008 14:01,84,15.3,-11,0.01
1215698506965,7/10/2008 14:01,86,15.3,-11,0.02
1215698507965,7/10/2008 14:01,85,15.4,-11,0.02
1215698508965,7/10/2008 14:01,83,15.4,-11,0.01
1215698509965,7/10/2008 14:01,81,15.4,-11,0.02
1215698510980,7/10/2008 14:01,81,15.4,-11,0.02
1215698511981,7/10/2008 14:01,80,15.4,-11,0.02
1215698512982,7/10/2008 14:01,79,15.4,-11,0.03
1215698513997,7/10/2008 14:01,81,15.4,-11,0.02
1215698515011,7/10/2008 14:01,83,15.4,-11,0.01
1215698516012,7/10/2008 14:01,85,15.4,-14,0.02
1215698517012,7/10/2008 14:01,86,15.4,-14,0.01
1215698518027,7/10/2008 14:01,87,15.4,-11,0.01
1215698519027,7/10/2008 14:01,88,15.4,-14,0.02
1215698520028,7/10/2008 14:02,89,15.5,-14,0.01
1215698521028,7/10/2008 14:02,90,15.6,-14,0.03
1215698522030,7/10/2008 14:02,91,15.7,-14,0.02
1215698523043,7/10/2008 14:02,92,15.7,-14,0.01
1215698524044,7/10/2008 14:02,93,15.8,-14,0
1215698525044,7/10/2008 14:02,93,15.8,-14,0.01
1215698526059,7/10/2008 14:02,93,15.8,-14,0.01
1215698527074,7/10/2008 14:02,94,15.8,-14,0
1215698528075,7/10/2008 14:02,94,15.9,-14,0
1215698529075,7/10/2008 14:02,94,15.9,-14,0.01
1215698530075,7/10/2008 14:02,94,15.9,-14,0
1215698531122,7/10/2008 14:02,94,15.9,-14,0
1215698532137,7/10/2008 14:02,94,15.9,-14,0
1215698533137,7/10/2008 14:02,94,15.9,-14,0.01
1215698534137,7/10/2008 14:02,94,15.9,-14,0.01
1215698535137,7/10/2008 14:02,93,15.9,-14,0.02
1215698536200,7/10/2008 14:02,92,15.9,-14,0.01
1215698537231,7/10/2008 14:02,92,15.9,-14,0.01
1215698538247,7/10/2008 14:02,91,16,-14,0
1215698539247,7/10/2008 14:02,91,16,-14,0
1215698540247,7/10/2008 14:02,90,16,-14,0.01
1215698541262,7/10/2008 14:02,90,16,-14,0
1215698542262,7/10/2008 14:02,90,16,-14,0
1215698543262,7/10/2008 14:02,90,16,-14,0.01
1215698544262,7/10/2008 14:02,90,16.1,-14,0.01
1215698545262,7/10/2008 14:02,90,16.1,-14,0.03
1215698546262,7/10/2008 14:02,89,16.1,-14,0.02
1215698547262,7/10/2008 14:02,88,16.2,-14,0.02
1215698548278,7/10/2008 14:02,88,16.2,-14,0.02
1215698549294,7/10/2008 14:02,88,16.2,-14,0.02
1215698550310,7/10/2008 14:02,86,16.3,-14,0.02
1215698551325,7/10/2008 14:02,86,16.2,-14,0.02
1215698552340,7/10/2008 14:02,86,16.1,-14,0.02
1215698553340,7/10/2008 14:02,86,16,-14,0.01
1215698554341,7/10/2008 14:02,85,15.9,-14,0.03
1215698555341,7/10/2008 14:02,85,15.8,-14,0.02
1215698556356,7/10/2008 14:02,85,15.8,-14,0.01
1215698557387,7/10/2008 14:02,84,15.7,-14,0.01
1215698558387,7/10/2008 14:02,83,15.7,-14,0.02
1215698559404,7/10/2008 14:02,84,15.8,-14,0.01
1215698560419,7/10/2008 14:02,83,15.8,-14,0.02
1215698561450,7/10/2008 14:02,83,15.9,-14,0.02
1215698562451,7/10/2008 14:02,83,15.9,-14,0.02
1215698563465,7/10/2008 14:02,82,16,-14,0.02
1215698564481,7/10/2008 14:02,81,16,-14,0.02
1215698565482,7/10/2008 14:02,82,16,-14,0.02
1215698566482,7/10/2008 14:02,82,16,-14,0.01
1215698567497,7/10/2008 14:02,81,16,-14,0.01
1215698568498,7/10/2008 14:02,81,16,-14,0.01
1215698569498,7/10/2008 14:02,82,16.1,-14,0.01
1215698570498,7/10/2008 14:02,81,16.1,-14,0.02
1215698571498,7/10/2008 14:02,82,16.1,-14,0.01
1215698572529,7/10/2008 14:02,83,16.1,-14,0.01
1215698573529,7/10/2008 14:02,82,16.1,-14,0.02
1215698574529,7/10/2008 14:02,81,16.2,-14,0.02
1215698575545,7/10/2008 14:02,81,16.2,-14,0.02
1215698576560,7/10/2008 14:02,81,16.1,-14,0.02
1215698577590,7/10/2008 14:02,80,16.1,-14,0.02
1215698578591,7/10/2008 14:02,80,16.1,-14,0.02
1215698579623,7/10/2008 14:02,81,16.1,-14,0.01
1215698580638,7/10/2008 14:03,81,16.1,-14,0.01
1215698581638,7/10/2008 14:03,80,16.1,-14,0.01
1215698582654,7/10/2008 14:03,79,16.1,-14,0.01
1215698583669,7/10/2008 14:03,79,16.1,-14,0.01
1215698584685,7/10/2008 14:03,78,16.1,-14,0.01
1215698585701,7/10/2008 14:03,76,16.1,-14,0.02
1215698586716,7/10/2008 14:03,76,16.1,-14,0.01
1215698587732,7/10/2008 14:03,77,16.1,-14,0.01
1215698588732,7/10/2008 14:03,77,16,-14,0.01
1215698589757,7/10/2008 14:03,78,16,-14,0.01
1215698590763,7/10/2008 14:03,79,16,-14,0.01
1215698591779,7/10/2008 14:03,79,16,-14,0.01
1215698592779,7/10/2008 14:03,77,16.1,-14,0.01
1215698593795,7/10/2008 14:03,,,,
1215698594795,7/10/2008 14:03,77,16.1,-14,0.01
1215698595812,7/10/2008 14:03,79,16,-14,0.01
1215698596826,7/10/2008 14:03,79,16,-14,0.01
1215698597826,7/10/2008 14:03,79,16,-16,0.02
1215698598841,7/10/2008 14:03,80,16,-14,0.01
1215698599857,7/10/2008 14:03,81,16,-14,0.01
1215698600860,7/10/2008 14:03,81,16,-14,0.01
1215698601873,7/10/2008 14:03,83,15.9,-16,0.01
1215698602875,7/10/2008 14:03,84,15.9,-14,0.01
1215698603889,7/10/2008 14:03,84,15.9,-14,0.01
1215698604904,7/10/2008 14:03,84,15.9,-16,0.01
1215698605920,7/10/2008 14:03,85,15.9,-14,0.01
1215698606920,7/10/2008 14:03,85,15.9,-14,0.01
1215698607935,7/10/2008 14:03,84,15.9,-14,0
1215698608935,7/10/2008 14:03,84,15.9,-14,0.01
1215698609935,7/10/2008 14:03,85,15.9,-14,0
1215698610935,7/10/2008 14:03,85,15.9,-14,0.04
1215698611952,7/10/2008 14:03,84,15.9,0,0.42
1215698612966,7/10/2008 14:03,82,15.9,16,0.38
1215698613966,7/10/2008 14:03,80,15.9,16,0.18
1215698614987,7/10/2008 14:03,82,15.9,11,0.18
1215698616017,7/10/2008 14:03,86,16.1,11,0.15
1215698617030,7/10/2008 14:03,87,16.2,0,0.21
1215698618046,7/10/2008 14:03,89,16.5,0,0.17
1215698619061,7/10/2008 14:03,90,16.6,0,0.18
1215698620077,7/10/2008 14:03,92,16.7,0,0.2
1215698621170,7/10/2008 14:03,94,16.8,0,0.14
1215698622170,7/10/2008 14:03,96,16.8,11,0.15
1215698623171,7/10/2008 14:03,98,17.9,-8,0.2
1215698624185,7/10/2008 14:03,100,18.5,-8,0.12
1215698625216,7/10/2008 14:03,102,19.3,0,0.11
1215698626233,7/10/2008 14:03,103,19.9,0,0.06
1215698627249,7/10/2008 14:03,104,20.6,0,0.05
1215698628264,7/10/2008 14:03,104,21.1,0,0.05
1215698629279,7/10/2008 14:03,104,21.6,0,0.05
1215698630296,7/10/2008 14:03,104,21.8,0,0.03
1215698631311,7/10/2008 14:03,104,21.8,0,0.05
1215698632327,7/10/2008 14:03,104,21.8,0,0.06
1215698633341,7/10/2008 14:03,104,21.8,0,0.13
1215698634358,7/10/2008 14:03,103,21.8,0,0.14
1215698635374,7/10/2008 14:03,103,21.8,8,0.11
1215698636420,7/10/2008 14:03,103,21.9,11,0.21
1215698637421,7/10/2008 14:03,99,21.9,0,0.23
1215698638436,7/10/2008 14:03,98,21.9,0,0.16
1215698639452,7/10/2008 14:03,99,21.9,0,0.11
1215698640454,7/10/2008 14:04,100,21.9,0,0.05
1215698641467,7/10/2008 14:04,99,21.8,0,0.05
1215698642486,7/10/2008 14:04,,,,
1215698643499,7/10/2008 14:04,99,21.8,0,0.05
1215698644514,7/10/2008 14:04,100,21.8,0,0.01
1215698645514,7/10/2008 14:04,101,21.7,0,0.03
1215698646548,7/10/2008 14:04,101,21.7,0,0.06
1215698647561,7/10/2008 14:04,101,21.6,0,0.05
1215698648561,7/10/2008 14:04,101,21.6,0,0.02
1215698649577,7/10/2008 14:04,101,21.5,0,0.02
1215698650671,7/10/2008 14:04,101,21.5,0,0.02
1215698651703,7/10/2008 14:04,101,21.5,0,0.07
1215698652737,7/10/2008 14:04,102,21.5,0,0.06
1215698653749,7/10/2008 14:04,121,21.5,0,0.06
1215698654764,7/10/2008 14:04,172,21.5,0,0.08
1215698655780,7/10/2008 14:04,169,21.5,0,0.02
1215698656793,7/10/2008 14:04,163,21.5,0,0.03
1215698657796,7/10/2008 14:04,127,21.6,0,0.02
1215698658796,7/10/2008 14:04,103,21.6,0,0.04
1215698659812,7/10/2008 14:04,94,21.6,0,0.05
1215698660827,7/10/2008 14:04,98,21.6,0,0.04
1215698661843,7/10/2008 14:04,93,21.6,0,0.04
1215698662859,7/10/2008 14:04,97,21.6,-8,0.03
1215698663860,7/10/2008 14:04,99,21.6,0,0.04
1215698664890,7/10/2008 14:04,98,21.6,0,0.03
1215698666246,7/10/2008 14:04,94,21.6,0,0.04
1215698667389,7/10/2008 14:04,91,21.6,0,0.01
1215698668406,7/10/2008 14:04,88,21.5,0,0.02
1215698669421,7/10/2008 14:04,85,21.5,0,0
1215698670547,7/10/2008 14:04,84,21.5,0,0
1215698671561,7/10/2008 14:04,84,21.5,0,0
1215698672578,7/10/2008 14:04,84,21.5,0,0
1215698673671,7/10/2008 14:04,84,21.5,0,0
1215698674702,7/10/2008 14:04,84,21.5,0,0
1215698675717,7/10/2008 14:04,83,21.5,0,0.01
1215698676717,7/10/2008 14:04,82,21.4,0,0.01
1215698677718,7/10/2008 14:04,80,21.4,0,0.02
1215698678748,7/10/2008 14:04,79,21.4,0,0.04
1215698679764,7/10/2008 14:04,79,21.3,0,0.03
1215698680813,7/10/2008 14:04,90,21.3,0,0.01
1215698681828,7/10/2008 14:04,89,21.3,0,0.01
1215698682843,7/10/2008 14:04,87,21.3,0,0.01
1215698683858,7/10/2008 14:04,85,21.3,0,0.01
1215698684859,7/10/2008 14:04,84,21.3,0,0.02
1215698685874,7/10/2008 14:04,81,21.3,0,0.01
1215698686890,7/10/2008 14:04,80,21.2,0,0
1215698687905,7/10/2008 14:04,80,21.2,0,0.01
1215698688937,7/10/2008 14:04,80,21.2,0,0.01
1215698689952,7/10/2008 14:04,80,21.1,0,0.01
1215698691031,7/10/2008 14:04,82,21.1,0,0
1215698692031,7/10/2008 14:04,81,21,0,0.01
1215698693047,7/10/2008 14:04,81,21,0,0.01
1215698694061,7/10/2008 14:04,79,21,0,0.01
1215698695155,7/10/2008 14:04,79,20.9,0,0.01
1215698696203,7/10/2008 14:04,79,20.9,0,0.01
1215698697218,7/10/2008 14:04,79,20.8,0,0.01
1215698698234,7/10/2008 14:04,79,20.8,0,0.04
1215698699250,7/10/2008 14:04,80,20.8,0,0.06
1215698700264,7/10/2008 14:05,80,20.7,0,0.03
1215698701281,7/10/2008 14:05,77,20.7,0,0.04
1215698702311,7/10/2008 14:05,82,20.6,0,0.06
1215698703328,7/10/2008 14:05,108,20.6,0,0.02
1215698704343,7/10/2008 14:05,207,20.6,0,0.03
1215698705359,7/10/2008 14:05,203,20.5,0,0.03
1215698706390,7/10/2008 14:05,171,20.5,0,0.03
1215698707390,7/10/2008 14:05,179,20.5,0,0.03
1215698708407,7/10/2008 14:05,162,20.4,0,0.03
1215698709422,7/10/2008 14:05,183,20.4,0,0.04
1215698710437,7/10/2008 14:05,194,20.3,0,0.1
1215698711452,7/10/2008 14:05,184,20.3,0,0.08
1215698712468,7/10/2008 14:05,183,20.2,0,0.04
1215698713484,7/10/2008 14:05,202,20.1,0,0.04
1215698714499,7/10/2008 14:05,220,20,0,0.02
1215698715514,7/10/2008 14:05,138,19.9,0,0
1215698716531,7/10/2008 14:05,99,19.8,0,0.01
1215698717547,7/10/2008 14:05,90,19.7,0,0.01
1215698718562,7/10/2008 14:05,89,19.7,0,0
1215698719578,7/10/2008 14:05,89,19.6,0,0
1215698720672,7/10/2008 14:05,88,19.5,0,0.01
1215698721672,7/10/2008 14:05,85,19.5,0,0.01
1215698722672,7/10/2008 14:05,83,19.4,0,0.01
1215698723703,7/10/2008 14:05,81,19.4,0,0.01
1215698724734,7/10/2008 14:05,78,19.3,0,0.01
1215698725750,7/10/2008 14:05,76,19.3,0,0.02
1215698726765,7/10/2008 14:05,75,19.2,0,0.03
1215698727781,7/10/2008 14:05,75,19.2,0,0.02
1215698728797,7/10/2008 14:05,75,19.1,0,0.01
1215698729797,7/10/2008 14:05,77,19.1,0,0.06
1215698730812,7/10/2008 14:05,78,19,0,0.04
1215698731812,7/10/2008 14:05,79,19,0,0.02
1215698732812,7/10/2008 14:05,80,19,0,0.01
1215698733812,7/10/2008 14:05,81,19,0,0.01
1215698734828,7/10/2008 14:05,81,19,0,0.03
1215698735843,7/10/2008 14:05,82,19,0,0.02
1215698736859,7/10/2008 14:05,83,19,0,0.01
1215698737875,7/10/2008 14:05,,,,
1215698738894,7/10/2008 14:05,82,18.9,0,0.01
1215698739907,7/10/2008 14:05,85,18.9,0,0.01
1215698740937,7/10/2008 14:05,87,18.9,0,0.02
1215698741953,7/10/2008 14:05,97,18.9,0,0.03
1215698742963,7/10/2008 14:05,171,18.9,0,0.07
1215698743968,7/10/2008 14:05,124,18.9,0,0.1
1215698744969,7/10/2008 14:05,100,18.8,0,0.1
1215698745984,7/10/2008 14:05,104,18.8,0,0.03
1215698747000,7/10/2008 14:05,100,18.8,0,0.01
1215698748001,7/10/2008 14:05,93,18.8,0,0.15
1215698749016,7/10/2008 14:05,93,18.8,0,0.19
1215698750031,7/10/2008 14:05,94,18.9,0,0.2
1215698751296,7/10/2008 14:05,93,19,0,0.16
1215698752297,7/10/2008 14:05,93,19.2,0,0.19
1215698753313,7/10/2008 14:05,100,19.2,0,0.17
1215698754328,7/10/2008 14:05,104,19.3,0,0.17
1215698755328,7/10/2008 14:05,102,19.3,0,0.19
1215698756343,7/10/2008 14:05,100,19.4,0,0.15
1215698757359,7/10/2008 14:05,99,19.5,0,0.19
1215698758391,7/10/2008 14:05,99,19.5,0,0.18
1215698759406,7/10/2008 14:05,108,19.6,0,0.15
1215698760423,7/10/2008 14:06,116,19.7,0,0.17
1215698761437,7/10/2008 14:06,118,19.7,0,0.19
1215698762438,7/10/2008 14:06,116,19.7,0,0.15
1215698763454,7/10/2008 14:06,125,19.7,0,0.18
1215698764468,7/10/2008 14:06,123,19.8,0,0.19
1215698765487,7/10/2008 14:06,125,19.8,0,0.16
1215698766501,7/10/2008 14:06,127,19.8,0,0.18
1215698767516,7/10/2008 14:06,128,19.9,0,0.19
1215698768532,7/10/2008 14:06,130,19.8,0,0.17
1215698769552,7/10/2008 14:06,120,19.8,0,0.18
1215698770562,7/10/2008 14:06,106,19.7,0,0.18
1215698771579,7/10/2008 14:06,87,19.8,0,0.17
1215698772579,7/10/2008 14:06,83,19.8,0,0.15
1215698773625,7/10/2008 14:06,84,19.9,0,0.18
1215698774703,7/10/2008 14:06,84,19.9,0,0.18
1215698775724,7/10/2008 14:06,85,19.9,0,0.16
1215698776735,7/10/2008 14:06,85,20,0,0.19
1215698777751,7/10/2008 14:06,85,20,0,0.19
1215698778766,7/10/2008 14:06,86,19.9,0,0.15
1215698779782,7/10/2008 14:06,87,19.9,0,0.17
1215698780797,7/10/2008 14:06,89,19.9,0,0.14
1215698781813,7/10/2008 14:06,90,19.8,0,0.2
1215698782829,7/10/2008 14:06,93,19.8,8,0.17
1215698783859,7/10/2008 14:06,95,19.8,11,0.16
1215698784860,7/10/2008 14:06,98,19.8,8,0.25
1215698785876,7/10/2008 14:06,99,19.7,0,0.21
1215698786890,7/10/2008 14:06,104,19.7,0,0.22
1215698787907,7/10/2008 14:06,118,19.7,0,0.19
1215698788922,7/10/2008 14:06,144,19.6,0,0.16
1215698789938,7/10/2008 14:06,120,19.6,-8,0.2
1215698790938,7/10/2008 14:06,120,19.4,8,0.18
1215698791954,7/10/2008 14:06,118,19.3,0,0.24
1215698792955,7/10/2008 14:06,130,19.1,0,0.24
1215698793984,7/10/2008 14:06,197,19,0,0.16
1215698794985,7/10/2008 14:06,185,18.9,0,0.18
1215698796000,7/10/2008 14:06,150,18.6,0,0.15
1215698797016,7/10/2008 14:06,146,18.5,0,0.19
