UnixTimeStamp,TimeStamp,X,Y,Z
1215699403570,2008-07-10 14:16:43,14.14,27.98,12.74
1215699404570,2008-07-10 14:16:44,17.79,26.55,16.55
1215699405586,2008-07-10 14:16:45,16.08,27.05,16.28
1215699406680,2008-07-10 14:16:46,16.79,29.57,09.90
1215699407711,2008-07-10 14:16:47,15.91,26.81,11.81
1215699408726,2008-07-10 14:16:48,15.40,26.58,10.56
1215699409742,2008-07-10 14:16:49,19.36,31.90,14.56
1215699410758,2008-07-10 14:16:50,15.02,23.23,12.70
1215699411773,2008-07-10 14:16:51,20.43,26.26,15.50
1215699412805,2008-07-10 14:16:52,17.28,22.42,11.07
1215699413805,2008-07-10 14:16:53,18.48,30.80,12.66
1215699414820,2008-07-10 14:16:54,18.27,31.07,12.98
1215699415821,2008-07-10 14:16:55,16.30,30.23,10.14
1215699416836,2008-07-10 14:16:56,17.64,24.26,09.79
1215699417836,2008-07-10 14:16:57,19.74,37.52,12.86
1215699418836,2008-07-10 14:16:58,18.93,26.79,12.57
1215699419837,2008-07-10 14:16:59,15.83,23.02,10.31
1215699420851,2008-07-10 14:17:00,15.84,23.00,10.28
1215699421868,2008-07-10 14:17:01,15.54,17.87,10.74
1215699422884,2008-07-10 14:17:02,16.88,16.43,09.95
1215699423898,2008-07-10 14:17:03,17.51,28.37,14.51
1215699424914,2008-07-10 14:17:04,13.83,19.65,13.50
1215699425930,2008-07-10 14:17:05,17.07,27.41,14.63
1215699426946,2008-07-10 14:17:06,16.52,26.24,10.05
1215699427976,2008-07-10 14:17:07,15.37,23.66,17.10
1215699428997,2008-07-10 14:17:08,16.08,30.92,18.10
1215699430034,2008-07-10 14:17:10,18.11,23.14,12.59
1215699431041,2008-07-10 14:17:11,17.90,28.43,12.26
1215699432055,2008-07-10 14:17:12,17.09,25.38,09.18
1215699433070,2008-07-10 14:17:13,20.14,25.52,10.88
1215699434071,2008-07-10 14:17:14,17.57,26.38,12.24
1215699435181,2008-07-10 14:17:15,15.12,28.88,09.40
1215699436212,2008-07-10 14:17:16,23.26,31.85,14.61
1215699437226,2008-07-10 14:17:17,19.90,29.69,13.24
1215699438243,2008-07-10 14:17:18,19.79,27.05,11.63
1215699439258,2008-07-10 14:17:19,19.00,19.33,09.05
1215699440274,2008-07-10 14:17:20,15.93,23.05,13.12
1215699441290,2008-07-10 14:17:21,15.43,27.24,09.88
1215699442306,2008-07-10 14:17:22,16.23,25.81,10.49
1215699443320,2008-07-10 14:17:23,16.69,27.86,11.71
1215699444337,2008-07-10 14:17:24,18.63,23.95,12.67
1215699445374,2008-07-10 14:17:25,14.93,28.80,13.68
1215699446383,2008-07-10 14:17:26,16.03,27.98,12.05
1215699447386,2008-07-10 14:17:27,16.38,30.95,10.93
1215699448416,2008-07-10 14:17:28,18.20,32.23,14.70
1215699449431,2008-07-10 14:17:29,16.07,27.21,11.00
1215699450431,2008-07-10 14:17:30,20.28,28.64,10.81
1215699451445,2008-07-10 14:17:31,14.35,30.30,10.67
1215699452462,2008-07-10 14:17:32,18.49,22.46,11.30
1215699453462,2008-07-10 14:17:33,16.90,29.66,09.61
1215699454492,2008-07-10 14:17:34,15.52,27.52,09.26
1215699455509,2008-07-10 14:17:35,17.73,26.12,10.95
1215699456509,2008-07-10 14:17:36,14.05,26.93,09.69
1215699457509,2008-07-10 14:17:37,16.73,29.90,11.41
1215699458509,2008-07-10 14:17:38,13.81,28.43,11.17
1215699459524,2008-07-10 14:17:39,17.78,26.41,13.22
1215699460540,2008-07-10 14:17:40,16.93,25.98,11.34
1215699461556,2008-07-10 14:17:41,15.74,27.37,10.56
1215699462575,2008-07-10 14:17:42,18.15,30.20,12.03
1215699463587,2008-07-10 14:17:43,16.23,25.64,12.02
1215699464602,2008-07-10 14:17:44,19.10,23.30,13.43
1215699465664,2008-07-10 14:17:45,20.05,21.95,11.27
1215699466681,2008-07-10 14:17:46,17.68,33.71,11.92
1215699467711,2008-07-10 14:17:47,16.57,23.82,12.61
1215699468727,2008-07-10 14:17:48,21.21,29.74,15.84
1215699469759,2008-07-10 14:17:49,18.60,26.48,13.60
1215699470774,2008-07-10 14:17:50,21.23,32.23,13.18
1215699471802,2008-07-10 14:17:51,22.78,29.05,14.39
1215699472806,2008-07-10 14:17:52,16.56,23.30,10.44
1215699473820,2008-07-10 14:17:53,20.33,30.65,13.23
1215699474821,2008-07-10 14:17:54,19.30,29.89,11.95
1215699475837,2008-07-10 14:17:55,18.65,28.19,13.35
1215699476852,2008-07-10 14:17:56,18.14,28.68,13.16
1215699477852,2008-07-10 14:17:57,22.40,29.56,12.40
1215699478868,2008-07-10 14:17:58,20.85,30.12,10.29
1215699479899,2008-07-10 14:17:59,20.00,30.27,12.20
1215699480915,2008-07-10 14:18:00,22.09,28.27,10.95
1215699481931,2008-07-10 14:18:01,17.77,24.69,10.05
1215699482946,2008-07-10 14:18:02,15.77,24.14,10.65
1215699483946,2008-07-10 14:18:03,15.84,26.12,11.65
1215699484946,2008-07-10 14:18:04,16.03,30.20,09.70
1215699485946,2008-07-10 14:18:05,17.24,24.60,13.43
1215699486962,2008-07-10 14:18:06,16.71,30.00,14.02
1215699487978,2008-07-10 14:18:07,21.10,27.27,13.32
1215699488993,2008-07-10 14:18:08,17.71,30.43,12.60
1215699489993,2008-07-10 14:18:09,20.53,33.98,13.38
1215699491012,2008-07-10 14:18:11,18.63,32.35,12.15
1215699492024,2008-07-10 14:18:12,21.09,30.30,11.36
1215699493024,2008-07-10 14:18:13,19.60,26.60,11.21
1215699494040,2008-07-10 14:18:14,18.40,28.95,10.63
1215699495056,2008-07-10 14:18:15,17.52,22.86,10.29
1215699496071,2008-07-10 14:18:16,17.31,29.62,12.18
1215699497196,2008-07-10 14:18:17,16.81,22.36,12.29
1215699498212,2008-07-10 14:18:18,16.44,22.93,14.91
1215699499228,2008-07-10 14:18:19,16.14,21.64,10.14
1215699500243,2008-07-10 14:18:20,19.32,28.56,10.37
1215699501259,2008-07-10 14:18:21,17.42,23.63,09.93
1215699502259,2008-07-10 14:18:22,18.93,20.61,11.46
1215699503276,2008-07-10 14:18:23,12.08,22.45,10.73
1215699504290,2008-07-10 14:18:24,14.85,23.76,11.22
1215699505307,2008-07-10 14:18:25,18.00,23.56,13.41
1215699506321,2008-07-10 14:18:26,14.40,24.14,13.65
1215699507321,2008-07-10 14:18:27,16.60,24.38,11.50
1215699508321,2008-07-10 14:18:28,15.97,25.69,12.05
1215699509337,2008-07-10 14:18:29,20.18,27.73,12.44
1215699510353,2008-07-10 14:18:30,24.17,31.39,14.88
1215699511399,2008-07-10 14:18:31,20.14,31.64,15.39
1215699512400,2008-07-10 14:18:32,18.23,31.25,11.88
1215699513415,2008-07-10 14:18:33,17.11,23.80,12.91
1215699514415,2008-07-10 14:18:34,16.60,30.64,11.98
1215699515432,2008-07-10 14:18:35,19.68,27.86,14.34
1215699516447,2008-07-10 14:18:36,15.98,28.98,11.67
1215699517462,2008-07-10 14:18:37,18.40,30.60,13.14
1215699518462,2008-07-10 14:18:38,15.98,24.73,10.23
1215699519463,2008-07-10 14:18:39,14.66,32.61,10.50
1215699520477,2008-07-10 14:18:40,18.33,26.51,12.79
1215699521494,2008-07-10 14:18:41,16.26,29.16,11.60
1215699522510,2008-07-10 14:18:42,18.32,24.45,10.11
1215699523526,2008-07-10 14:18:43,15.28,22.72,12.19
1215699524540,2008-07-10 14:18:44,16.69,24.64,10.51
1215699525556,2008-07-10 14:18:45,23.49,33.21,13.33
1215699526576,2008-07-10 14:18:46,15.15,29.38,10.00
1215699527587,2008-07-10 14:18:47,17.58,30.73,10.75
1215699528682,2008-07-10 14:18:48,16.00,28.34,10.89
1215699529712,2008-07-10 14:18:49,16.63,25.61,10.32
1215699530713,2008-07-10 14:18:50,18.84,33.82,13.03
1215699531713,2008-07-10 14:18:51,16.53,26.58,12.84
1215699532727,2008-07-10 14:18:52,16.77,21.00,13.19
1215699533838,2008-07-10 14:18:53,21.73,33.12,15.00
1215699534853,2008-07-10 14:18:54,12.94,21.31,09.43
1215699535868,2008-07-10 14:18:55,16.00,29.10,11.08
1215699536885,2008-07-10 14:18:56,17.55,28.43,13.08
1215699537885,2008-07-10 14:18:57,17.16,32.21,12.26
1215699538900,2008-07-10 14:18:58,16.18,30.65,12.65
1215699539916,2008-07-10 14:18:59,19.89,28.50,13.20
1215699540931,2008-07-10 14:19:00,18.43,30.00,11.45
1215699541947,2008-07-10 14:19:01,17.60,26.74,12.07
1215699542963,2008-07-10 14:19:02,19.05,32.10,09.78
1215699543963,2008-07-10 14:19:03,19.68,24.62,11.95
1215699544963,2008-07-10 14:19:04,16.26,26.62,10.88
1215699545977,2008-07-10 14:19:05,16.11,28.87,10.74
1215699546994,2008-07-10 14:19:06,18.15,29.77,11.23
1215699548009,2008-07-10 14:19:08,17.46,22.00,08.87
1215699549010,2008-07-10 14:19:09,14.25,21.63,10.53
1215699550010,2008-07-10 14:19:10,16.00,20.95,10.38
1215699551025,2008-07-10 14:19:11,14.53,17.74,10.21
1215699552040,2008-07-10 14:19:12,14.58,24.19,11.53
1215699553041,2008-07-10 14:19:13,13.18,30.35,14.12
1215699554057,2008-07-10 14:19:14,14.79,23.85,14.97
1215699555072,2008-07-10 14:19:15,15.73,28.00,14.12
1215699556088,2008-07-10 14:19:16,14.88,28.46,11.29
1215699557181,2008-07-10 14:19:17,16.43,28.00,12.50
1215699558213,2008-07-10 14:19:18,15.89,25.57,15.73
1215699559228,2008-07-10 14:19:19,15.27,27.64,13.68
1215699560245,2008-07-10 14:19:20,16.53,25.50,14.00
1215699561260,2008-07-10 14:19:21,15.36,29.48,10.40
1215699562275,2008-07-10 14:19:22,12.28,23.10,11.18
1215699563275,2008-07-10 14:19:23,16.00,23.98,15.60
1215699564308,2008-07-10 14:19:24,16.24,25.10,11.05
1215699565322,2008-07-10 14:19:25,14.50,20.64,11.69
1215699566338,2008-07-10 14:19:26,15.00,23.42,11.98
1215699567353,2008-07-10 14:19:27,18.48,27.65,12.00
1215699568369,2008-07-10 14:19:28,14.49,30.13,11.96
1215699569385,2008-07-10 14:19:29,16.59,23.70,09.98
1215699570385,2008-07-10 14:19:30,15.70,26.90,14.05
1215699571402,2008-07-10 14:19:31,15.75,26.83,12.55
1215699572416,2008-07-10 14:19:32,16.74,28.05,13.37
1215699573432,2008-07-10 14:19:33,15.88,22.45,10.24
1215699574447,2008-07-10 14:19:34,15.10,17.08,11.60
1215699575463,2008-07-10 14:19:35,13.78,15.70,09.95
1215699576478,2008-07-10 14:19:36,13.65,21.08,11.73
1215699577494,2008-07-10 14:19:37,15.22,26.76,11.46
1215699578513,2008-07-10 14:19:38,13.56,21.78,08.83
1215699579541,2008-07-10 14:19:39,15.46,27.32,12.37
1215699580557,2008-07-10 14:19:40,15.41,25.66,10.32
1215699581557,2008-07-10 14:19:41,12.07,16.12,08.93
1215699582572,2008-07-10 14:19:42,11.00,24.08,10.98
1215699583573,2008-07-10 14:19:43,11.66,23.61,12.80
1215699584588,2008-07-10 14:19:44,17.78,26.24,10.32
1215699585697,2008-07-10 14:19:45,16.83,32.17,13.17
1215699586713,2008-07-10 14:19:46,13.19,21.79,12.14
1215699587728,2008-07-10 14:19:47,12.77,24.09,10.40
1215699588744,2008-07-10 14:19:48,18.38,23.36,12.33
1215699589744,2008-07-10 14:19:49,16.95,22.15,12.25
1215699590745,2008-07-10 14:19:50,16.51,24.67,10.00
1215699591775,2008-07-10 14:19:51,14.31,26.81,11.93
1215699592776,2008-07-10 14:19:52,14.78,22.39,08.41
1215699593791,2008-07-10 14:19:53,11.03,21.20,10.58
1215699594792,2008-07-10 14:19:54,11.49,12.10,09.61
1215699595807,2008-07-10 14:19:55,11.61,22.95,10.15
1215699596807,2008-07-10 14:19:56,14.38,24.40,08.08
1215699597822,2008-07-10 14:19:57,11.10,24.03,11.51
1215699598822,2008-07-10 14:19:58,10.33,20.98,09.35
1215699599823,2008-07-10 14:19:59,11.33,17.74,09.21
1215699600823,2008-07-10 14:20:00,09.68,18.08,10.70
1215699601842,2008-07-10 14:20:01,15.90,16.95,10.23
1215699602854,2008-07-10 14:20:02,14.54,23.00,10.26
1215699603869,2008-07-10 14:20:03,13.81,29.84,12.72
1215699604886,2008-07-10 14:20:04,10.88,20.86,10.88
1215699605901,2008-07-10 14:20:05,12.77,13.51,09.82
1215699606916,2008-07-10 14:20:06,14.66,25.90,10.56
1215699607916,2008-07-10 14:20:07,13.76,24.33,11.82
1215699608916,2008-07-10 14:20:08,09.37,19.42,09.12
1215699609932,2008-07-10 14:20:09,16.89,26.56,11.75
1215699610948,2008-07-10 14:20:10,10.89,26.97,09.63
1215699611963,2008-07-10 14:20:11,11.95,24.64,13.67
1215699612963,2008-07-10 14:20:12,11.03,27.05,11.57
1215699613979,2008-07-10 14:20:13,09.68,22.95,08.32
1215699614995,2008-07-10 14:20:14,12.29,19.49,08.61
1215699616011,2008-07-10 14:20:16,14.15,25.75,07.65
1215699617026,2008-07-10 14:20:17,14.28,27.25,12.13
1215699618043,2008-07-10 14:20:18,10.55,22.29,07.32
1215699619058,2008-07-10 14:20:19,13.45,25.17,08.90
1215699620073,2008-07-10 14:20:20,14.24,25.46,10.51
1215699621088,2008-07-10 14:20:21,12.80,21.15,10.40
1215699622089,2008-07-10 14:20:22,15.58,28.66,10.29
1215699623089,2008-07-10 14:20:23,13.33,26.87,13.67
1215699624197,2008-07-10 14:20:24,11.95,20.15,08.63
1215699625229,2008-07-10 14:20:25,10.61,22.24,10.00
1215699626245,2008-07-10 14:20:26,12.35,23.30,11.51
1215699627261,2008-07-10 14:20:27,10.41,21.80,11.24
1215699628276,2008-07-10 14:20:28,09.27,17.61,07.77
1215699629276,2008-07-10 14:20:29,11.65,17.43,10.48
1215699630276,2008-07-10 14:20:30,12.29,16.47,10.63
1215699631292,2008-07-10 14:20:31,13.11,25.97,07.03
1215699632308,2008-07-10 14:20:32,14.90,23.12,09.33
1215699633323,2008-07-10 14:20:33,11.88,28.48,13.80
1215699634340,2008-07-10 14:20:34,13.23,25.10,08.82
1215699635354,2008-07-10 14:20:35,11.80,22.56,12.32
1215699636400,2008-07-10 14:20:36,14.50,19.50,07.39
1215699637417,2008-07-10 14:20:37,09.81,20.44,07.72
1215699638417,2008-07-10 14:20:38,12.60,23.88,10.40
1215699639433,2008-07-10 14:20:39,12.55,18.45,10.48
1215699640449,2008-07-10 14:20:40,14.33,28.33,12.10
1215699641479,2008-07-10 14:20:41,15.55,23.02,08.90
1215699642511,2008-07-10 14:20:42,14.28,21.08,11.58
1215699643526,2008-07-10 14:20:43,17.26,27.03,11.31
1215699644542,2008-07-10 14:20:44,18.31,27.46,12.46
1215699645563,2008-07-10 14:20:45,14.88,24.51,13.56
1215699646573,2008-07-10 14:20:46,11.83,22.79,08.43
1215699647573,2008-07-10 14:20:47,12.15,20.59,08.41
1215699648589,2008-07-10 14:20:48,12.03,16.31,10.58
1215699649699,2008-07-10 14:20:49,11.45,27.45,11.18
1215699650729,2008-07-10 14:20:50,12.51,23.11,09.19
1215699651745,2008-07-10 14:20:51,09.91,22.65,12.14
1215699652745,2008-07-10 14:20:52,11.10,22.98,10.55
1215699653745,2008-07-10 14:20:53,10.46,17.54,09.46
1215699654792,2008-07-10 14:20:54,13.58,25.25,10.10
1215699655808,2008-07-10 14:20:55,11.80,20.95,12.20
1215699656823,2008-07-10 14:20:56,17.80,25.10,12.05
1215699657839,2008-07-10 14:20:57,09.88,24.48,08.75
1215699658854,2008-07-10 14:20:58,11.41,22.95,08.52
1215699659855,2008-07-10 14:20:59,14.13,28.72,11.74
1215699660886,2008-07-10 14:21:00,12.53,25.00,09.40
1215699661887,2008-07-10 14:21:01,11.55,25.93,12.50
1215699662902,2008-07-10 14:21:02,12.45,28.36,10.05
1215699663917,2008-07-10 14:21:03,15.23,24.78,11.85
1215699664934,2008-07-10 14:21:04,14.00,24.86,05.97
1215699665949,2008-07-10 14:21:05,14.30,25.61,10.66
1215699666964,2008-07-10 14:21:06,11.80,22.44,08.27
1215699667979,2008-07-10 14:21:07,14.03,25.74,12.51
1215699668979,2008-07-10 14:21:08,13.28,26.80,09.43
1215699669979,2008-07-10 14:21:09,13.47,19.81,09.22
1215699670995,2008-07-10 14:21:10,13.24,24.62,08.79
1215699672011,2008-07-10 14:21:12,14.61,24.66,11.21
1215699673026,2008-07-10 14:21:13,16.79,26.62,12.57
1215699674042,2008-07-10 14:21:14,15.88,21.13,08.48
1215699675059,2008-07-10 14:21:15,10.24,17.26,08.88
1215699676059,2008-07-10 14:21:16,12.68,16.77,09.23
1215699677073,2008-07-10 14:21:17,13.05,19.50,09.89
1215699678073,2008-07-10 14:21:18,15.68,25.10,09.45
1215699679089,2008-07-10 14:21:19,11.43,21.12,08.98
1215699680198,2008-07-10 14:21:20,11.80,21.80,09.37
1215699681230,2008-07-10 14:21:21,13.32,23.86,09.55
1215699682246,2008-07-10 14:21:22,14.74,22.98,08.88
1215699683246,2008-07-10 14:21:23,11.74,24.16,08.91
1215699684276,2008-07-10 14:21:24,13.58,26.58,11.63
1215699685293,2008-07-10 14:21:25,12.07,25.00,09.43
1215699686308,2008-07-10 14:21:26,14.28,25.73,11.38
1215699687309,2008-07-10 14:21:27,09.95,18.71,07.63
1215699688339,2008-07-10 14:21:28,11.81,19.95,12.05
1215699689340,2008-07-10 14:21:29,09.20,13.63,08.78
1215699690354,2008-07-10 14:21:30,12.76,22.57,14.83
1215699691355,2008-07-10 14:21:31,12.18,23.58,12.83
1215699692371,2008-07-10 14:21:32,13.85,27.28,11.54
1215699693386,2008-07-10 14:21:33,13.49,23.63,10.41
1215699694402,2008-07-10 14:21:34,16.42,25.61,11.19
1215699695418,2008-07-10 14:21:35,12.29,23.90,12.46
1215699696434,2008-07-10 14:21:36,11.95,23.03,09.90
1215699697448,2008-07-10 14:21:37,13.73,24.49,10.62
1215699698465,2008-07-10 14:21:38,12.18,22.82,09.29
1215699699469,2008-07-10 14:21:39,12.74,22.71,10.47
1215699700480,2008-07-10 14:21:40,14.13,30.03,12.34
1215699701496,2008-07-10 14:21:41,15.07,25.55,08.50
1215699702512,2008-07-10 14:21:42,12.74,27.63,12.86
1215699703527,2008-07-10 14:21:43,12.21,24.49,11.85
1215699704527,2008-07-10 14:21:44,16.21,30.50,13.29
1215699705527,2008-07-10 14:21:45,19.11,33.43,11.46
1215699706543,2008-07-10 14:21:46,13.88,20.00,09.18
1215699707559,2008-07-10 14:21:47,15.18,27.03,06.65
1215699708574,2008-07-10 14:21:48,14.98,28.10,11.80
1215699709590,2008-07-10 14:21:49,10.28,17.41,08.90
1215699710704,2008-07-10 14:21:50,13.00,18.36,08.15
1215699711714,2008-07-10 14:21:51,15.32,32.11,10.23
1215699712715,2008-07-10 14:21:52,11.83,15.28,06.80
1215699713715,2008-07-10 14:21:53,11.92,22.39,07.95
1215699714730,2008-07-10 14:21:54,09.84,23.42,09.29
1215699715730,2008-07-10 14:21:55,16.28,25.21,09.72
1215699716730,2008-07-10 14:21:56,15.77,23.74,12.38
1215699717730,2008-07-10 14:21:57,14.88,25.39,10.10
1215699718746,2008-07-10 14:21:58,14.83,22.76,09.36
1215699719762,2008-07-10 14:21:59,12.00,23.45,08.33
1215699720777,2008-07-10 14:22:00,12.68,23.37,09.71
1215699721777,2008-07-10 14:22:01,14.68,24.16,10.42
1215699722793,2008-07-10 14:22:02,13.09,21.74,07.63
1215699723809,2008-07-10 14:22:03,13.93,25.02,10.78
1215699724824,2008-07-10 14:22:04,15.54,25.80,08.95
1215699725840,2008-07-10 14:22:05,14.51,22.22,09.13
1215699726855,2008-07-10 14:22:06,15.46,21.87,08.77
1215699727871,2008-07-10 14:22:07,14.27,22.93,10.49
1215699728871,2008-07-10 14:22:08,13.85,25.00,12.80
1215699729887,2008-07-10 14:22:09,11.29,23.02,10.12
1215699730902,2008-07-10 14:22:10,12.07,23.82,07.98
1215699731925,2008-07-10 14:22:11,11.53,14.68,10.18
1215699732934,2008-07-10 14:22:12,13.79,22.71,08.90
1215699733949,2008-07-10 14:22:13,09.17,21.71,11.68
1215699734966,2008-07-10 14:22:14,15.05,23.68,10.03
1215699735980,2008-07-10 14:22:15,13.05,26.00,10.18
1215699736996,2008-07-10 14:22:16,13.49,24.60,11.12
1215699738012,2008-07-10 14:22:18,11.17,22.51,10.00
1215699739012,2008-07-10 14:22:19,11.83,20.71,09.73
1215699740027,2008-07-10 14:22:20,13.63,24.38,11.88
1215699741043,2008-07-10 14:22:21,14.93,25.68,14.39
1215699742061,2008-07-10 14:22:22,15.12,24.63,09.93
1215699743074,2008-07-10 14:22:23,12.24,24.07,12.71
1215699744091,2008-07-10 14:22:24,12.98,27.95,13.75
1215699745184,2008-07-10 14:22:25,14.78,24.78,13.25
1215699746184,2008-07-10 14:22:26,13.64,22.20,10.22
1215699747215,2008-07-10 14:22:27,12.81,24.36,09.36
1215699748215,2008-07-10 14:22:28,15.00,26.73,12.03
1215699749230,2008-07-10 14:22:29,12.48,18.60,11.05
1215699750247,2008-07-10 14:22:30,13.47,23.82,09.82
1215699751263,2008-07-10 14:22:31,10.97,20.00,08.79
1215699752294,2008-07-10 14:22:32,11.25,18.45,08.98
1215699753309,2008-07-10 14:22:33,11.73,18.39,08.95
1215699754310,2008-07-10 14:22:34,11.83,23.10,12.66
1215699755340,2008-07-10 14:22:35,10.13,20.03,09.82
1215699756356,2008-07-10 14:22:36,11.50,20.68,11.27
1215699757371,2008-07-10 14:22:37,10.60,21.65,11.10
1215699758388,2008-07-10 14:22:38,10.95,21.29,10.60
1215699759403,2008-07-10 14:22:39,14.88,25.44,15.17
1215699760403,2008-07-10 14:22:40,13.33,25.93,12.35
1215699761434,2008-07-10 14:22:41,14.57,22.48,12.39
1215699762462,2008-07-10 14:22:42,14.29,25.90,09.54
1215699763465,2008-07-10 14:22:43,11.74,22.67,12.07
1215699764481,2008-07-10 14:22:44,14.07,27.37,13.95
1215699765497,2008-07-10 14:22:45,13.90,25.53,12.15
1215699766545,2008-07-10 14:22:46,14.58,26.83,12.08
1215699767575,2008-07-10 14:22:47,12.93,23.50,11.55
1215699768575,2008-07-10 14:22:48,13.33,25.26,11.19
1215699769575,2008-07-10 14:22:49,13.84,26.78,11.78
1215699770591,2008-07-10 14:22:50,16.90,24.88,12.19
1215699771684,2008-07-10 14:22:51,12.98,23.53,11.47
1215699772716,2008-07-10 14:22:52,11.77,24.81,15.26
1215699773734,2008-07-10 14:22:53,14.67,23.62,09.95
1215699774746,2008-07-10 14:22:54,13.14,20.54,10.03
1215699775777,2008-07-10 14:22:55,12.35,26.49,12.51
1215699776794,2008-07-10 14:22:56,13.66,25.06,12.57
1215699777810,2008-07-10 14:22:57,11.49,21.38,09.73
1215699778825,2008-07-10 14:22:58,13.95,17.74,10.00
1215699779840,2008-07-10 14:22:59,13.06,26.64,14.58
1215699780855,2008-07-10 14:23:00,14.82,22.39,10.89
1215699781856,2008-07-10 14:23:01,09.92,19.97,10.08
1215699782865,2008-07-10 14:23:02,14.24,26.71,11.55
1215699783872,2008-07-10 14:23:03,16.38,24.27,09.22
1215699784887,2008-07-10 14:23:04,12.28,21.46,09.28
1215699785903,2008-07-10 14:23:05,11.60,23.63,12.95
1215699786919,2008-07-10 14:23:06,09.42,23.95,10.87
1215699787934,2008-07-10 14:23:07,12.82,19.77,08.82
1215699788949,2008-07-10 14:23:08,13.72,22.18,10.03
1215699789966,2008-07-10 14:23:09,14.28,21.07,11.21
1215699790980,2008-07-10 14:23:10,16.39,21.74,10.50
1215699791997,2008-07-10 14:23:11,13.30,28.78,11.65
1215699793013,2008-07-10 14:23:13,14.05,23.73,11.33
1215699794029,2008-07-10 14:23:14,10.37,24.74,13.16
1215699795060,2008-07-10 14:23:15,13.05,21.48,11.27
1215699796060,2008-07-10 14:23:16,14.65,22.25,11.13
1215699797090,2008-07-10 14:23:17,11.83,21.64,12.57
1215699798091,2008-07-10 14:23:18,13.20,15.14,07.23
1215699799091,2008-07-10 14:23:19,10.05,21.13,11.63
1215699800200,2008-07-10 14:23:20,14.18,20.74,12.18
1215699801231,2008-07-10 14:23:21,14.07,26.60,07.81
1215699802247,2008-07-10 14:23:22,14.30,30.11,12.22
1215699803247,2008-07-10 14:23:23,11.98,23.37,10.93
1215699804263,2008-07-10 14:23:24,14.26,26.79,10.45
1215699805278,2008-07-10 14:23:25,15.21,31.13,14.74
1215699806294,2008-07-10 14:23:26,11.27,18.04,09.58
1215699807310,2008-07-10 14:23:27,10.43,21.38,08.12
1215699808325,2008-07-10 14:23:28,12.70,29.30,09.88
1215699809341,2008-07-10 14:23:29,14.37,23.76,14.17
1215699810356,2008-07-10 14:23:30,13.05,26.71,11.56
1215699811403,2008-07-10 14:23:31,13.70,25.05,08.72
1215699812436,2008-07-10 14:23:32,13.46,22.98,09.93
1215699813450,2008-07-10 14:23:33,14.91,26.91,08.23
1215699814497,2008-07-10 14:23:34,13.95,27.47,11.68
1215699815513,2008-07-10 14:23:35,14.10,23.73,11.02
1215699816528,2008-07-10 14:23:36,13.68,23.39,12.93
1215699817544,2008-07-10 14:23:37,11.07,21.67,08.40
1215699818564,2008-07-10 14:23:38,13.32,23.32,11.44
1215699819575,2008-07-10 14:23:39,15.40,25.30,10.95
1215699820592,2008-07-10 14:23:40,10.83,20.80,10.07
1215699821685,2008-07-10 14:23:41,10.83,17.39,08.29
1215699822731,2008-07-10 14:23:42,15.37,20.70,09.12
1215699823747,2008-07-10 14:23:43,11.11,21.93,10.51
1215699824763,2008-07-10 14:23:44,12.76,17.21,08.43
1215699825763,2008-07-10 14:23:45,09.77,13.00,09.48
1215699826764,2008-07-10 14:23:46,12.73,20.53,08.88
1215699827795,2008-07-10 14:23:47,14.54,21.20,11.32
1215699828810,2008-07-10 14:23:48,15.00,21.24,13.33
1215699829826,2008-07-10 14:23:49,11.73,14.58,12.45
1215699830842,2008-07-10 14:23:50,12.17,22.29,11.69
1215699831857,2008-07-10 14:23:51,14.02,21.95,12.51
1215699832872,2008-07-10 14:23:52,12.36,23.55,08.12
1215699833872,2008-07-10 14:23:53,13.48,25.85,09.88
1215699834888,2008-07-10 14:23:54,10.65,25.51,13.16
1215699835903,2008-07-10 14:23:55,15.83,23.66,15.29
1215699836935,2008-07-10 14:23:56,15.49,24.36,10.95
1215699837967,2008-07-10 14:23:57,09.86,19.81,11.88
1215699838981,2008-07-10 14:23:58,14.98,27.30,12.38
1215699839998,2008-07-10 14:23:59,11.21,22.16,11.00
1215699841013,2008-07-10 14:24:01,12.46,25.59,15.77
1215699842013,2008-07-10 14:24:02,14.71,24.98,14.44
1215699843028,2008-07-10 14:24:03,14.44,23.49,12.80
1215699844045,2008-07-10 14:24:04,15.12,22.66,11.76
1215699845060,2008-07-10 14:24:05,13.98,25.20,07.78
1215699846076,2008-07-10 14:24:06,14.74,26.26,12.69
1215699847092,2008-07-10 14:24:07,10.84,19.05,09.27
1215699848185,2008-07-10 14:24:08,10.58,14.63,07.11
1215699849231,2008-07-10 14:24:09,14.05,26.14,12.75
1215699850247,2008-07-10 14:24:10,14.09,23.89,10.95
1215699851263,2008-07-10 14:24:11,14.08,15.16,11.13
1215699852264,2008-07-10 14:24:12,10.90,23.17,09.68
1215699853264,2008-07-10 14:24:13,16.08,23.13,11.98
1215699854264,2008-07-10 14:24:14,13.28,21.86,10.16
1215699855278,2008-07-10 14:24:15,13.88,22.83,11.90
1215699856278,2008-07-10 14:24:16,13.36,25.70,11.82
1215699857310,2008-07-10 14:24:17,14.32,23.18,12.76
1215699858325,2008-07-10 14:24:18,13.45,20.65,09.58
1215699859342,2008-07-10 14:24:19,11.68,28.80,11.90
1215699860357,2008-07-10 14:24:20,16.42,30.37,10.21
